,name,tuan,tongqin,xiuchang,xiuxing,yichang,banxing,gongyi,xijie,lingxing,kuanshi,小类,中类,大类
198,382e6433b37441ffadb6fcc752f26a74.jpg,其他,,,,,,,,,套头,卫衣,卫衣,卫衣
199,382e6433b37441ffadb6fcc752f26a74.jpg,字母 创意 创意 ,韩版 ,长袖 ,常规 ,常规款 ,宽松 纯电商(只在线上销售) ,,,连帽 ,,卫衣,卫衣,卫衣
200,3ec6ff222689da8e69134d82e882f08d.jpg,,韩版,长袖,常规,中长款,棉内胆宽松,,袋鼠兜,连帽,袋鼠兜套头,卫衣,卫衣,卫衣
201,3ec6ff222689da8e69134d82e882f08d.jpg,,韩版,长袖,插肩袖,中长款,修身,,,连帽,套头,卫衣,卫衣,卫衣
202,3ec6ff222689da8e69134d82e882f08d.jpg,其他,休闲,,常规,,直筒,,请见宝贝描述,圆领,请见宝贝描述套头,卫衣,卫衣,卫衣
203,3ec6ff222689da8e69134d82e882f08d.jpg,其他,休闲,,常规,,直筒,,,圆领,套头,卫衣,卫衣,卫衣
204,3ec6ff222689da8e69134d82e882f08d.jpg,字母,韩版,长袖,常规,常规,宽松,,"绣花,口袋,抽绳",连帽,"绣花,口袋,抽绳套头",卫衣,卫衣,卫衣
205,3ec6ff222689da8e69134d82e882f08d.jpg,字母,,长袖,蝙蝠袖,中长款,宽松,,"绣花,口袋,系带,螺纹,立体装饰,3D,抽绳",连帽,"绣花,口袋,系带,螺纹,立体装饰,3D,抽绳套头",卫衣,卫衣,卫衣
206,3ec6ff222689da8e69134d82e882f08d.jpg,其他 ,休闲 ,,常规 ,,宽松 纯电商(只在线上销售) ,,印花 ,连帽 ,印花 套头 ,卫衣,卫衣,卫衣
207,3ec6ff222689da8e69134d82e882f08d.jpg,纯色 ,休闲 ,,常规 ,,宽松 ,,印花 ,连帽 ,印花 套头 ,套头衫,套头衫,套头衫
208,3ec6ff222689da8e69134d82e882f08d.jpg,几何图案 ,休闲 ,,常规 ,,宽松 纯电商(只在线上销售) ,,印花 ,连帽 ,印花 套头 ,卫衣,卫衣,卫衣
209,3ec6ff222689da8e69134d82e882f08d.jpg,其他,,,,,,,,,套头,卫衣,卫衣,卫衣
210,4a181ffdc8a01a16f91b60ac8a466693.jpg,几何图案 ,休闲 ,,常规 ,,宽松 纯电商(只在线上销售) ,,印花 ,连帽 ,印花 套头 ,卫衣,卫衣,卫衣
211,4a181ffdc8a01a16f91b60ac8a466693.jpg,其他 ,休闲 ,,常规 ,,宽松 纯电商(只在线上销售) ,,印花 ,连帽 ,印花 套头 ,卫衣,卫衣,卫衣
212,4a181ffdc8a01a16f91b60ac8a466693.jpg,纯色 ,休闲 ,,常规 ,,宽松 ,,印花 ,连帽 ,印花 套头 ,套头衫,套头衫,套头衫
213,4a181ffdc8a01a16f91b60ac8a466693.jpg,动物图案 ,休闲 ,,常规 ,,宽松 纯电商(只在线上销售) ,,印花 ,连帽 ,印花 套头 ,卫衣,卫衣,卫衣
214,4a181ffdc8a01a16f91b60ac8a466693.jpg,字母,韩版,长袖,常规,中长款,宽松,,印花,连帽,印花套头,卫衣,卫衣,卫衣
215,4a181ffdc8a01a16f91b60ac8a466693.jpg,纯色,旅游,,,,宽松,,,连帽,套头,卫衣,卫衣,卫衣
216,4a181ffdc8a01a16f91b60ac8a466693.jpg,字母 ,韩版 ,长袖 ,常规 ,常规 ,宽松 纯电商(只在线上销售) ,,绣花 ,连帽 ,绣花 套头 ,卫衣,卫衣,卫衣
217,4a181ffdc8a01a16f91b60ac8a466693.jpg,其他,休闲,,常规,,直筒,,,圆领,套头,卫衣,卫衣,卫衣
218,4a181ffdc8a01a16f91b60ac8a466693.jpg,字母,,长袖,常规,中长款,宽松,,印花,连帽,印花套头,卫衣,卫衣,卫衣
219,4a181ffdc8a01a16f91b60ac8a466693.jpg,纯色,,长袖,,常规,宽松,,,连帽,套头,套头衫,套头衫,套头衫
220,4b272b765c206120dd1d06ef3352e63c.jpg,字母,,长袖,常规,常规,宽松,,印花,圆领,印花套头,卫衣,卫衣,卫衣
221,4b272b765c206120dd1d06ef3352e63c.jpg,字母 ,韩版 ,长袖 ,喇叭袖 ,常规 ,宽松 ,,印花 ,圆领 ,印花 套头 ,卫衣,卫衣,卫衣
222,4b272b765c206120dd1d06ef3352e63c.jpg,字母,韩版,长袖,喇叭袖,常规,宽松,,印花,圆领,印花套头,卫衣,卫衣,卫衣
223,4b272b765c206120dd1d06ef3352e63c.jpg,,,,,,,,,,,卫衣,卫衣,卫衣
224,4b272b765c206120dd1d06ef3352e63c.jpg,字母,淑女,长袖,常规,短款,棉内胆修身,,,圆领,套头,外套,外套,外套
225,4b272b765c206120dd1d06ef3352e63c.jpg,,韩版,,常规,常规,直筒,,,圆领,套头,卫衣,卫衣,卫衣
226,4b272b765c206120dd1d06ef3352e63c.jpg,字母 ,韩版 ,长袖 ,衬衫袖 ,常规 ,棉内胆 宽松 纯电商(只在线上销售) ,,印花 拼接 ,圆领 ,印花 拼接 套头 ,卫衣,卫衣,卫衣
227,4b272b765c206120dd1d06ef3352e63c.jpg,卡通动漫 ,,长袖 ,常规 ,常规 ,棉内胆 宽松 纯电商(只在线上销售) ,,印花 ,圆领 ,印花 套头 ,卫衣,卫衣,卫衣
228,4b272b765c206120dd1d06ef3352e63c.jpg,其他 ,休闲 ,,常规 ,,直筒 纯电商(只在线上销售) ,,,圆领 ,套头 ,卫衣,卫衣,卫衣
229,4b272b765c206120dd1d06ef3352e63c.jpg,,,,,,,,,,,打底衫,打底衫,打底衫
230,4ba3735f249cfda4e038085fa9d8886e.jpg,植物花卉 ,韩版 ,长袖 ,其他 ,常规 ,宽松 ,,绣花 ,连帽 ,绣花 套头 ,卫衣,卫衣,卫衣
231,4ba3735f249cfda4e038085fa9d8886e.jpg,植物花卉,韩版,长袖,其他,常规,宽松,,,连帽,套头,卫衣,卫衣,卫衣
232,4ba3735f249cfda4e038085fa9d8886e.jpg,,,,,,,,,,,卫衣,卫衣,卫衣
233,4ba3735f249cfda4e038085fa9d8886e.jpg,,,,,,,,,,,T恤,T恤,T恤
234,4ba3735f249cfda4e038085fa9d8886e.jpg,卡通动漫,,长袖,,,,,,圆领,,打底衫,打底衫,打底衫
235,4ba3735f249cfda4e038085fa9d8886e.jpg,字母,韩版,长袖,常规,常规款,修身,,,低圆领,套头,毛衫,毛衫,毛衫
236,4ba3735f249cfda4e038085fa9d8886e.jpg,其他 ,,,,,,,,,套头 ,卫衣,卫衣,卫衣
237,4ba3735f249cfda4e038085fa9d8886e.jpg,游戏动漫 ,休闲 ,,常规 ,,宽松 纯电商(只在线上销售) ,,印花 ,圆领 ,印花 套头 ,卫衣,卫衣,卫衣
238,4ba3735f249cfda4e038085fa9d8886e.jpg,,,长袖,常规,常规款,,,,其他,套头,毛衫,毛衫,毛衫
239,4ba3735f249cfda4e038085fa9d8886e.jpg,,,,,,,,,,,上衣,上衣,上衣
240,5214c51cfae07d27b701f716ee7fb7c1.jpg,,,,,,,,,,,打底衫,打底衫,打底衫
241,5214c51cfae07d27b701f716ee7fb7c1.jpg,,,,,,,,,,,打底衫,打底衫,打底衫
242,5214c51cfae07d27b701f716ee7fb7c1.jpg,,,,,,商场同款(线上线下都销售) ,,,,,卫衣,卫衣,卫衣
243,5214c51cfae07d27b701f716ee7fb7c1.jpg,其他 ,,,,,,,,,套头 ,卫衣,卫衣,卫衣
244,5214c51cfae07d27b701f716ee7fb7c1.jpg,,,长袖,,,,,,圆领,,卫衣,卫衣,卫衣
245,5214c51cfae07d27b701f716ee7fb7c1.jpg,其他 ,,,,,商场同款(线上线下都销售) ,,,,套头 ,卫衣,卫衣,卫衣
246,5214c51cfae07d27b701f716ee7fb7c1.jpg,卡通动漫,,,,,,,,,,套头衫,套头衫,套头衫
247,5214c51cfae07d27b701f716ee7fb7c1.jpg,,,,,,,,,,,卫衣,卫衣,卫衣
248,5214c51cfae07d27b701f716ee7fb7c1.jpg,其他,,,,,棉内胆,,,,,卫衣,卫衣,卫衣
249,5214c51cfae07d27b701f716ee7fb7c1.jpg,,,长袖,,,,,,圆领,套头,毛衫,毛衫,毛衫
250,53280d9f9d5f9f5827f058bda1c8223b.jpg,植物花卉 ,韩版 ,长袖 ,常规 ,中长款 ,宽松 纯电商(只在线上销售) ,,口袋 印花 拼接 抽绳 ,连帽 ,口袋 印花 拼接 抽绳 套头 ,卫衣,卫衣,卫衣
251,53280d9f9d5f9f5827f058bda1c8223b.jpg,,,,,,,,,,,卫衣,卫衣,卫衣
252,53280d9f9d5f9f5827f058bda1c8223b.jpg,纯色 ,休闲 ,,常规 ,,宽松 ,,印花 ,连帽 ,印花 套头 ,套头衫,套头衫,套头衫
253,53280d9f9d5f9f5827f058bda1c8223b.jpg,其他,,,,,,,,,套头,卫衣,卫衣,卫衣
254,53280d9f9d5f9f5827f058bda1c8223b.jpg,,韩版 ,长袖 ,常规 ,中长款 ,毛内胆 宽松 ,,,连帽 ,套头 ,卫衣,卫衣,卫衣
255,53280d9f9d5f9f5827f058bda1c8223b.jpg,字母,韩版,长袖,常规,中长款,棉内胆宽松,,"印花,螺纹,抽绳",连帽,"印花,螺纹,抽绳套头",卫衣,卫衣,卫衣
256,53280d9f9d5f9f5827f058bda1c8223b.jpg,字母 ,韩版 ,长袖 ,常规 ,中长款 ,棉内胆 宽松 纯电商(只在线上销售) ,,印花 螺纹 抽绳 ,连帽 ,印花 螺纹 抽绳 套头 ,卫衣,卫衣,卫衣
257,53280d9f9d5f9f5827f058bda1c8223b.jpg,,,,,,,,,,,卫衣,卫衣,卫衣
258,53280d9f9d5f9f5827f058bda1c8223b.jpg,字母,,长袖,,常规,宽松,,,连帽,套头,卫衣,卫衣,卫衣
259,53280d9f9d5f9f5827f058bda1c8223b.jpg,其他,,,,,,,,,套头,卫衣,卫衣,卫衣
260,54f7a13f21df7b7c8e315526fac807c5.jpg,其他,,,,,,,,,,卫衣,卫衣,卫衣
261,54f7a13f21df7b7c8e315526fac807c5.jpg,其他,,,,,棉内胆,,,,,卫衣,卫衣,卫衣
262,54f7a13f21df7b7c8e315526fac807c5.jpg,,,,,,,,,,,连衣裙,连衣裙,连衣裙
263,54f7a13f21df7b7c8e315526fac807c5.jpg,,,,,,,,,,,连衣裙,连衣裙,连衣裙
264,54f7a13f21df7b7c8e315526fac807c5.jpg,,,长袖 ,,,,,,圆领 ,,T恤,T恤,T恤
265,54f7a13f21df7b7c8e315526fac807c5.jpg,,,,,,,,,,,,,
266,54f7a13f21df7b7c8e315526fac807c5.jpg,卡通动漫,,长袖,常规,常规,宽松,,绣花,圆领,绣花套头,卫衣,卫衣,卫衣
267,54f7a13f21df7b7c8e315526fac807c5.jpg,,,长袖 ,,,,,,圆领 ,,毛衫,毛衫,毛衫
268,54f7a13f21df7b7c8e315526fac807c5.jpg,,,长袖,,,66,,,,长爬,,,
269,54f7a13f21df7b7c8e315526fac807c5.jpg,,,,,,,,,,,套装,套装,套装
270,5b7d2e6956b37a2a7123edc5f7350f3e.jpg,几何图案,休闲,,常规,,直筒,,印花,圆领,印花套头,卫衣,卫衣,卫衣
271,5b7d2e6956b37a2a7123edc5f7350f3e.jpg,体育运动,居家,,常规,,直筒,,印花,圆领,印花套头,卫衣,卫衣,卫衣
272,5b7d2e6956b37a2a7123edc5f7350f3e.jpg,几何图案,,,常规,,宽松,,印花,圆领,印花套头,卫衣,卫衣,卫衣
273,5b7d2e6956b37a2a7123edc5f7350f3e.jpg,其他,,,,,,,,,,打底衫,打底衫,打底衫
274,5b7d2e6956b37a2a7123edc5f7350f3e.jpg,,,,,,,,,,,卫衣,卫衣,卫衣
275,5b7d2e6956b37a2a7123edc5f7350f3e.jpg,坦克世界 坦克世界 ,日常 ,长袖 ,常规 ,,设计师品牌 宽松 坦克世界 纯电商(只在线上销售) ,,印花 ,圆领 ,印花 ,T恤,T恤,T恤
276,5b7d2e6956b37a2a7123edc5f7350f3e.jpg,,,,,,,,,,,家居服,家居服,家居服
277,5b7d2e6956b37a2a7123edc5f7350f3e.jpg,几何图案,休闲,,常规,,直筒,,,圆领,套头,卫衣,卫衣,卫衣
278,5b7d2e6956b37a2a7123edc5f7350f3e.jpg,,日常,长袖,常规,,设计师品牌宽松,,印花,圆领,印花,T恤,T恤,T恤
279,5b7d2e6956b37a2a7123edc5f7350f3e.jpg,人物 ,运动 ,,常规 ,,修身型 纯电商(只在线上销售) ,,印花 ,连帽 ,印花 套头 ,卫衣,卫衣,卫衣
280,5f6e2bbcf8795cb362f982c05f7cecbf.jpg,其他,,,,,,,,,,卫衣,卫衣,卫衣
281,5f6e2bbcf8795cb362f982c05f7cecbf.jpg,其他,,,,,棉内胆,,,,,卫衣,卫衣,卫衣
282,5f6e2bbcf8795cb362f982c05f7cecbf.jpg,,,,,,,,,,,连衣裙,连衣裙,连衣裙
283,5f6e2bbcf8795cb362f982c05f7cecbf.jpg,,,,,,,,,,,连衣裙,连衣裙,连衣裙
284,5f6e2bbcf8795cb362f982c05f7cecbf.jpg,卡通动漫 ,,长袖 ,,,,,,圆领 ,,打底衫,打底衫,打底衫
285,5f6e2bbcf8795cb362f982c05f7cecbf.jpg,,,,,,,,,,,套装,套装,套装
286,5f6e2bbcf8795cb362f982c05f7cecbf.jpg,,,,,,,,,,,卫衣,卫衣,卫衣
287,5f6e2bbcf8795cb362f982c05f7cecbf.jpg,卡通动漫 ,生日 ,,,,,,,,,连衣裙,连衣裙,连衣裙
288,5f6e2bbcf8795cb362f982c05f7cecbf.jpg,,,,,,,,,,,套头衫,套头衫,套头衫
289,5f6e2bbcf8795cb362f982c05f7cecbf.jpg,卡通动漫 ,,,,,,,,,,连衣裙,连衣裙,连衣裙
290,5fc8b5a4ee5f8443b3f9397cffa09037.jpg,其他,上学送礼,,,,,,,,,卫衣,卫衣,卫衣
291,5fc8b5a4ee5f8443b3f9397cffa09037.jpg,字母,简约,长袖,蝙蝠袖,中长款,棉内胆宽松,,"绣花,贴布,抽绳",连帽,"绣花,贴布,抽绳套头",卫衣,卫衣,卫衣
292,5fc8b5a4ee5f8443b3f9397cffa09037.jpg,纯色,,,,,棉内胆,,,,,卫衣,卫衣,卫衣
293,5fc8b5a4ee5f8443b3f9397cffa09037.jpg,,,,,,,,,,,卫衣,卫衣,卫衣
294,5fc8b5a4ee5f8443b3f9397cffa09037.jpg,字母,韩版,长袖,常规,常规,宽松,,,连帽,套头,卫衣,卫衣,卫衣
295,5fc8b5a4ee5f8443b3f9397cffa09037.jpg,字母,,长袖,插肩袖,常规,修身,,,连帽,套头,卫衣,卫衣,卫衣
296,5fc8b5a4ee5f8443b3f9397cffa09037.jpg,,休闲,长袖,常规,,宽松,,,带帽,套头,毛衫,毛衫,毛衫
297,5fc8b5a4ee5f8443b3f9397cffa09037.jpg,,韩版,长袖,常规,常规,宽松,,,连帽,套头,卫衣,卫衣,卫衣
298,5fc8b5a4ee5f8443b3f9397cffa09037.jpg,纯色,上学送礼,,,,,,,,,套装,套装,套装
299,5fc8b5a4ee5f8443b3f9397cffa09037.jpg,拼色,,长袖,常规,中长款,,,,连帽,套头,套头衫,套头衫,套头衫
300,61a9fb822bad90bfded6a46d8b6ae7a2.jpg,字母,,长袖,常规,中长款,修身,,印花,连帽,印花套头,卫衣,卫衣,卫衣
301,61a9fb822bad90bfded6a46d8b6ae7a2.jpg,其他 ,,,,,,,,,套头 ,卫衣,卫衣,卫衣
302,61a9fb822bad90bfded6a46d8b6ae7a2.jpg,纯色,休闲,,常规,,宽松,,,连帽,套头,卫衣,卫衣,卫衣
303,61a9fb822bad90bfded6a46d8b6ae7a2.jpg,卡通动漫,运动,,,,,,,,套头,卫衣,卫衣,卫衣
304,61a9fb822bad90bfded6a46d8b6ae7a2.jpg,其他,,,,,,,,,套头,卫衣,卫衣,卫衣
305,61a9fb822bad90bfded6a46d8b6ae7a2.jpg,宗教民族,休闲,,常规,,,,,连帽,套头,卫衣,卫衣,卫衣
306,61a9fb822bad90bfded6a46d8b6ae7a2.jpg,创意,休闲,,常规,,修身型,,印花,连帽,印花套头,卫衣,卫衣,卫衣
307,61a9fb822bad90bfded6a46d8b6ae7a2.jpg,其他,,,,,,,,,套头,卫衣,卫衣,卫衣
308,61a9fb822bad90bfded6a46d8b6ae7a2.jpg,宗教民族,休闲,,常规,,宽松,,,连帽,套头,卫衣,卫衣,卫衣
309,61a9fb822bad90bfded6a46d8b6ae7a2.jpg,创意,,,常规,,宽松,,,连帽,套头,打底衫,打底衫,打底衫
310,66df49950a21da0b32873095d900e169.jpg,,,,,,,,,,套头,待定,待定,待定
311,66df49950a21da0b32873095d900e169.jpg,,,,,,,,,圆领,,套头衫,套头衫,套头衫
312,66df49950a21da0b32873095d900e169.jpg,其他,休闲,,常规,,宽松,,印花,圆领,印花套头,卫衣,卫衣,卫衣
313,66df49950a21da0b32873095d900e169.jpg,字母,韩版,长袖,其他,常规,宽松,,植绒,圆领,植绒套头,卫衣,卫衣,卫衣
314,66df49950a21da0b32873095d900e169.jpg,其他,,,,,,,,,套头,卫衣,卫衣,卫衣
315,66df49950a21da0b32873095d900e169.jpg,,,,,,,,,,,卫衣,卫衣,卫衣
316,66df49950a21da0b32873095d900e169.jpg,其他 ,,,,,,,,,套头 ,套头衫,套头衫,套头衫
317,66df49950a21da0b32873095d900e169.jpg,其他 ,,,,,直筒 ,,,圆领 ,套头 ,卫衣,卫衣,卫衣
318,66df49950a21da0b32873095d900e169.jpg,其他,,,,,,,,圆领,,毛衫,毛衫,毛衫
319,66df49950a21da0b32873095d900e169.jpg,其他,休闲,,常规,,宽松,,印花,圆领,印花套头,卫衣,卫衣,卫衣
320,6e9bbcb4ba38f45919d17d0fc07d8ac6.jpg,其他,,,,,,,,,,卫衣,卫衣,卫衣
321,6e9bbcb4ba38f45919d17d0fc07d8ac6.jpg,纯色,,,,,,,,,,卫衣,卫衣,卫衣
322,6e9bbcb4ba38f45919d17d0fc07d8ac6.jpg,,,,,,,,,,,裙子,裙子,裙子
323,6e9bbcb4ba38f45919d17d0fc07d8ac6.jpg,,,长袖,,,宽松,,口袋,,口袋,家居服,家居服,家居服
324,6e9bbcb4ba38f45919d17d0fc07d8ac6.jpg,,,,,,,,,圆领,,毛衫,毛衫,毛衫
325,6e9bbcb4ba38f45919d17d0fc07d8ac6.jpg,字母,休闲,长袖,常规,,修身型,,拼色,圆领,套头拼色,毛衫,毛衫,毛衫
326,6e9bbcb4ba38f45919d17d0fc07d8ac6.jpg,其他,,,,,,,,,套头,卫衣,卫衣,卫衣
327,6e9bbcb4ba38f45919d17d0fc07d8ac6.jpg,条纹 ,,长袖 ,常规 ,常规款 ,直筒 纯电商(只在线上销售) ,,,圆领 ,套头 ,裙子,裙子,裙子
328,6e9bbcb4ba38f45919d17d0fc07d8ac6.jpg,创意,休闲,,常规,,,,,,套头,卫衣,卫衣,卫衣
329,6e9bbcb4ba38f45919d17d0fc07d8ac6.jpg,其他,,,,,,,,,,打底衫,打底衫,打底衫
330,6ebfd3bfffa8e62d62e5af2f3eafb1cf.jpg,条纹 ,韩版 ,七分袖 ,常规 ,,中腰 A字裙 ,,,圆领 ,,连衣裙,连衣裙,连衣裙
331,6ebfd3bfffa8e62d62e5af2f3eafb1cf.jpg,条纹,,七分袖,常规,,宽松腰A字裙,,,圆领,,连衣裙,连衣裙,连衣裙
332,6ebfd3bfffa8e62d62e5af2f3eafb1cf.jpg,条纹 ,,七分袖 ,常规 ,,中腰 A字裙 ,,,半高领 ,其他/other ,连衣裙,连衣裙,连衣裙
333,6ebfd3bfffa8e62d62e5af2f3eafb1cf.jpg,其他,韩版,长袖,常规,,高腰A字裙,,,圆领,其他/other,连衣裙,连衣裙,连衣裙
334,6ebfd3bfffa8e62d62e5af2f3eafb1cf.jpg,,,,,,,,,,,连衣裙,连衣裙,连衣裙
335,6ebfd3bfffa8e62d62e5af2f3eafb1cf.jpg,纯色,,七分袖,常规,,宽松腰A字裙,,,立领,挂脖式,连衣裙,连衣裙,连衣裙
336,6ebfd3bfffa8e62d62e5af2f3eafb1cf.jpg,条纹,韩版,七分袖,常规,,宽松腰A字裙,,,圆领,,连衣裙,连衣裙,连衣裙
337,6ebfd3bfffa8e62d62e5af2f3eafb1cf.jpg,,,,,,,,,,,连衣裙,连衣裙,连衣裙
338,6ebfd3bfffa8e62d62e5af2f3eafb1cf.jpg,纯色,,七分袖,常规,,宽松腰,,,立领,,连衣裙,连衣裙,连衣裙
339,6ebfd3bfffa8e62d62e5af2f3eafb1cf.jpg,纯色,,五分袖,,,,,,圆领,,连衣裙,连衣裙,连衣裙
340,7543cc755f290c81f667f9644011dc50.jpg,圆点,,,,,,,,,,卫衣,卫衣,卫衣
341,7543cc755f290c81f667f9644011dc50.jpg,其他,,,,,棉内胆,,,,,卫衣,卫衣,卫衣
342,7543cc755f290c81f667f9644011dc50.jpg,卡通动漫,爱意表达,,,,,,,,,卫衣,卫衣,卫衣
343,7543cc755f290c81f667f9644011dc50.jpg,其他,,,,,,,,,套头,卫衣,卫衣,卫衣
344,7543cc755f290c81f667f9644011dc50.jpg,纯色,,,,,棉内胆,,,,,套头衫,套头衫,套头衫
345,7543cc755f290c81f667f9644011dc50.jpg,纯色,,,,,毛内胆,,,,,套头衫,套头衫,套头衫
346,7543cc755f290c81f667f9644011dc50.jpg,卡通动漫,,长袖,,,,,,圆领,,卫衣,卫衣,卫衣
347,7543cc755f290c81f667f9644011dc50.jpg,人物,韩版,长袖,常规,常规,棉内胆宽松,,"印花,拼接,螺纹",圆领,"印花,拼接,螺纹套头",卫衣,卫衣,卫衣
348,7543cc755f290c81f667f9644011dc50.jpg,纯色,,,,,,,,圆领,,卫衣,卫衣,卫衣
349,7543cc755f290c81f667f9644011dc50.jpg,纯色,,,,,棉内胆,,,,,卫衣,卫衣,卫衣
350,77ae1ae33df570f5b0b17f8cb01f7b1f.jpg,几何图案,休闲,,常规,,,,其他,圆领,其他套头,卫衣,卫衣,卫衣
351,77ae1ae33df570f5b0b17f8cb01f7b1f.jpg,其他,,,常规,,,,,,套头,卫衣,卫衣,卫衣
352,77ae1ae33df570f5b0b17f8cb01f7b1f.jpg,其他 ,休闲 ,,常规 ,,宽松 ,,缉明线 ,圆领 ,缉明线 套头 ,套头衫,套头衫,套头衫
353,77ae1ae33df570f5b0b17f8cb01f7b1f.jpg,纯色,,长袖,,,,,,圆领,,打底衫,打底衫,打底衫
354,77ae1ae33df570f5b0b17f8cb01f7b1f.jpg,卡通动漫,韩版,长袖,常规,中长款,毛内胆宽松,,"拼接,绣花",圆领,"拼接,绣花套头",卫衣,卫衣,卫衣
355,77ae1ae33df570f5b0b17f8cb01f7b1f.jpg,字母,,长袖,常规,常规,宽松,,,圆领,套头,卫衣,卫衣,卫衣
356,77ae1ae33df570f5b0b17f8cb01f7b1f.jpg,,,长袖,,,,,,,卫衣,卫衣,卫衣,卫衣
357,77ae1ae33df570f5b0b17f8cb01f7b1f.jpg,其他 ,上班 ,,常规 ,,修身型 纯电商(只在线上销售) ,,印花 ,圆领 ,印花 套头 ,卫衣,卫衣,卫衣
358,77ae1ae33df570f5b0b17f8cb01f7b1f.jpg,创意,,,常规,,宽松,,印花,圆领,印花套头,卫衣,卫衣,卫衣
359,77ae1ae33df570f5b0b17f8cb01f7b1f.jpg,其他,,,,,,,,,套头,卫衣,卫衣,卫衣
360,7ef1f51e7136feef218530dee05019dc.jpg,字母,韩版,长袖,常规,常规,宽松,,,圆领,套头,卫衣,卫衣,卫衣
361,7ef1f51e7136feef218530dee05019dc.jpg,,,,,,,,,,,卫衣,卫衣,卫衣
362,7ef1f51e7136feef218530dee05019dc.jpg,格子,,,,,棉内胆,,,,,套头衫,套头衫,套头衫
363,7ef1f51e7136feef218530dee05019dc.jpg,卡通动漫,,,,,,,,,,打底衫,打底衫,打底衫
364,7ef1f51e7136feef218530dee05019dc.jpg,纯色 ,文艺 ,长袖 ,蝙蝠袖 ,常规 ,宽松 ,,拼接 ,圆领 ,拼接 套头 ,卫衣,卫衣,卫衣
365,7ef1f51e7136feef218530dee05019dc.jpg,纯色,,,,,,,,,,卫衣,卫衣,卫衣
366,7ef1f51e7136feef218530dee05019dc.jpg,纯色,,,,,,,,,,卫衣,卫衣,卫衣
367,7ef1f51e7136feef218530dee05019dc.jpg,纯色,,,,,棉内胆,,,,,套头衫,套头衫,套头衫
368,7ef1f51e7136feef218530dee05019dc.jpg,卡通动漫,,长袖,,,,,,圆领,,T恤,T恤,T恤
369,7ef1f51e7136feef218530dee05019dc.jpg,其他,,,,,棉内胆,,,,,卫衣,卫衣,卫衣
