senior_class,senior_id,content,product_name,gid,market_price,order_overdue,price_min,sale_mode,sale_count,sale_fee,summary,url,start_time,Img800,comment_tag,create_time,end_time,one_size_pid,one_size_saled,one_size_inventory,one_size_name 
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39865,108,33,水洗POLO衫  柔软磨毛平纹 男款 军绿色L 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39854,170,145,水洗POLO衫  柔软磨毛平纹 男款 复古蓝M 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39843,61,6,水洗POLO衫  柔软磨毛平纹 男款 白色S 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39864,65,49,水洗POLO衫  柔软磨毛平纹 男款 军绿色M 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39853,73,49,水洗POLO衫  柔软磨毛平纹 男款 复古蓝S 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39867,70,0,水洗POLO衫  柔软磨毛平纹 男款 军绿色XXL 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39856,232,34,水洗POLO衫  柔软磨毛平纹 男款 复古蓝XL 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39845,168,22,水洗POLO衫  柔软磨毛平纹 男款 白色L 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39866,92,8,水洗POLO衫  柔软磨毛平纹 男款 军绿色XL 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39855,282,100,水洗POLO衫  柔软磨毛平纹 男款 复古蓝L 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39844,125,6,水洗POLO衫  柔软磨毛平纹 男款 白色M 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39858,65,52,水洗POLO衫  柔软磨毛平纹 男款 花灰色S 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39847,72,8,水洗POLO衫  柔软磨毛平纹 男款 白色XXL 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39857,132,0,水洗POLO衫  柔软磨毛平纹 男款 复古蓝XXL 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39846,107,14,水洗POLO衫  柔软磨毛平纹 男款 白色XL 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39849,181,138,水洗POLO衫  柔软磨毛平纹 男款 黑色M 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39859,190,112,水洗POLO衫  柔软磨毛平纹 男款 花灰色M 1件/袋
服装配饰,93,新品推荐,凡客美式水洗棉POLO衫,106651,79.0,7200,69.0,301,0,0,舒适精梳棉，仿旧复古潮流，不易缩水变形,http://m.youpin.mi.com/shop/detail?gid=106651,00-00-00,https://img.youpin.mi-img.com/800_pic/4fd86e0cb96fdb4ab0b9d28e259c8c61.png,,2019-04-24,00-00-00,39848,62,54,水洗POLO衫  柔软磨毛平纹 男款 黑色S 1件/袋
服装配饰,93,新品推荐,YUSKI女士简约通勤立领衬衫,106517,199.0,7200,199.0,301,0,0,立体廓形，通勤时尚，提升气场，细节优雅,http://m.youpin.mi.com/shop/detail?gid=106517,00-00-00,https://img.youpin.mi-img.com/800_pic/af2496ce00ade6da7f38ebd71eee08d4.png,,2019-04-25,00-00-00,38990,5,57,YUSKI女士简约通勤立领衬衫姜黄L
服装配饰,93,新品推荐,YUSKI女士简约通勤立领衬衫,106517,199.0,7200,199.0,301,0,0,立体廓形，通勤时尚，提升气场，细节优雅,http://m.youpin.mi.com/shop/detail?gid=106517,00-00-00,https://img.youpin.mi-img.com/800_pic/af2496ce00ade6da7f38ebd71eee08d4.png,,2019-04-25,00-00-00,38985,17,97,YUSKI女士简约通勤立领衬衫白色S
服装配饰,93,新品推荐,YUSKI女士简约通勤立领衬衫,106517,199.0,7200,199.0,301,0,0,立体廓形，通勤时尚，提升气场，细节优雅,http://m.youpin.mi.com/shop/detail?gid=106517,00-00-00,https://img.youpin.mi-img.com/800_pic/af2496ce00ade6da7f38ebd71eee08d4.png,,2019-04-25,00-00-00,38987,8,105,YUSKI女士简约通勤立领衬衫白色L
服装配饰,93,新品推荐,YUSKI女士简约通勤立领衬衫,106517,199.0,7200,199.0,301,0,0,立体廓形，通勤时尚，提升气场，细节优雅,http://m.youpin.mi.com/shop/detail?gid=106517,00-00-00,https://img.youpin.mi-img.com/800_pic/af2496ce00ade6da7f38ebd71eee08d4.png,,2019-04-25,00-00-00,38986,8,115,YUSKI女士简约通勤立领衬衫白色M
服装配饰,93,新品推荐,YUSKI女士简约通勤立领衬衫,106517,199.0,7200,199.0,301,0,0,立体廓形，通勤时尚，提升气场，细节优雅,http://m.youpin.mi.com/shop/detail?gid=106517,00-00-00,https://img.youpin.mi-img.com/800_pic/af2496ce00ade6da7f38ebd71eee08d4.png,,2019-04-25,00-00-00,38989,9,91,YUSKI女士简约通勤立领衬衫姜黄M
服装配饰,93,新品推荐,YUSKI女士简约通勤立领衬衫,106517,199.0,7200,199.0,301,0,0,立体廓形，通勤时尚，提升气场，细节优雅,http://m.youpin.mi.com/shop/detail?gid=106517,00-00-00,https://img.youpin.mi-img.com/800_pic/af2496ce00ade6da7f38ebd71eee08d4.png,,2019-04-25,00-00-00,38988,8,84,YUSKI女士简约通勤立领衬衫姜黄S
服装配饰,93,新品推荐,MITOWN LIFE纯棉工装衬衫（WORK系列）,106671,169.0,7200,169.0,301,0,0,"纯棉亲肤,宽松舒适,工装风格,随心搭配",http://m.youpin.mi.com/shop/detail?gid=106671,00-00-00,https://img.youpin.mi-img.com/800_pic/d3f6dd6aa12c697b0a3dbee7e3b5163c.png,,2019-04-25,00-00-00,40087,24,106,MITOWNLIFE 纯棉工装衬衫 WORK系列 藏蓝色 XXL 1件/袋
服装配饰,93,新品推荐,MITOWN LIFE纯棉工装衬衫（WORK系列）,106671,169.0,7200,169.0,301,0,0,"纯棉亲肤,宽松舒适,工装风格,随心搭配",http://m.youpin.mi.com/shop/detail?gid=106671,00-00-00,https://img.youpin.mi-img.com/800_pic/d3f6dd6aa12c697b0a3dbee7e3b5163c.png,,2019-04-25,00-00-00,40086,32,170,MITOWNLIFE 纯棉工装衬衫 WORK系列 藏蓝色 XL 1件/袋
服装配饰,93,新品推荐,MITOWN LIFE纯棉工装衬衫（WORK系列）,106671,169.0,7200,169.0,301,0,0,"纯棉亲肤,宽松舒适,工装风格,随心搭配",http://m.youpin.mi.com/shop/detail?gid=106671,00-00-00,https://img.youpin.mi-img.com/800_pic/d3f6dd6aa12c697b0a3dbee7e3b5163c.png,,2019-04-25,00-00-00,40085,52,230,MITOWNLIFE 纯棉工装衬衫 WORK系列 藏蓝色 L 1件/袋
服装配饰,93,新品推荐,MITOWN LIFE纯棉工装衬衫（WORK系列）,106671,169.0,7200,169.0,301,0,0,"纯棉亲肤,宽松舒适,工装风格,随心搭配",http://m.youpin.mi.com/shop/detail?gid=106671,00-00-00,https://img.youpin.mi-img.com/800_pic/d3f6dd6aa12c697b0a3dbee7e3b5163c.png,,2019-04-25,00-00-00,40084,33,124,MITOWNLIFE 纯棉工装衬衫 WORK系列 藏蓝色 M 1件/袋
服装配饰,93,新品推荐,MITOWN LIFE纯棉工装衬衫（WORK系列）,106671,169.0,7200,169.0,301,0,0,"纯棉亲肤,宽松舒适,工装风格,随心搭配",http://m.youpin.mi.com/shop/detail?gid=106671,00-00-00,https://img.youpin.mi-img.com/800_pic/d3f6dd6aa12c697b0a3dbee7e3b5163c.png,,2019-04-25,00-00-00,40089,20,140,MITOWNLIFE 纯棉工装衬衫 WORK系列 米白色 M 1件/袋
服装配饰,93,新品推荐,MITOWN LIFE纯棉工装衬衫（WORK系列）,106671,169.0,7200,169.0,301,0,0,"纯棉亲肤,宽松舒适,工装风格,随心搭配",http://m.youpin.mi.com/shop/detail?gid=106671,00-00-00,https://img.youpin.mi-img.com/800_pic/d3f6dd6aa12c697b0a3dbee7e3b5163c.png,,2019-04-25,00-00-00,40088,8,48,MITOWNLIFE 纯棉工装衬衫 WORK系列 米白色 S 1件/袋
服装配饰,93,新品推荐,MITOWN LIFE纯棉工装衬衫（WORK系列）,106671,169.0,7200,169.0,301,0,0,"纯棉亲肤,宽松舒适,工装风格,随心搭配",http://m.youpin.mi.com/shop/detail?gid=106671,00-00-00,https://img.youpin.mi-img.com/800_pic/d3f6dd6aa12c697b0a3dbee7e3b5163c.png,,2019-04-25,00-00-00,40090,23,255,MITOWNLIFE 纯棉工装衬衫 WORK系列 米白色 L 1件/袋
服装配饰,93,新品推荐,MITOWN LIFE纯棉工装衬衫（WORK系列）,106671,169.0,7200,169.0,301,0,0,"纯棉亲肤,宽松舒适,工装风格,随心搭配",http://m.youpin.mi.com/shop/detail?gid=106671,00-00-00,https://img.youpin.mi-img.com/800_pic/d3f6dd6aa12c697b0a3dbee7e3b5163c.png,,2019-04-25,00-00-00,40083,16,41,MITOWNLIFE 纯棉工装衬衫 WORK系列 藏蓝色 S 1件/袋
服装配饰,93,新品推荐,MITOWN LIFE纯棉工装衬衫（WORK系列）,106671,169.0,7200,169.0,301,0,0,"纯棉亲肤,宽松舒适,工装风格,随心搭配",http://m.youpin.mi.com/shop/detail?gid=106671,00-00-00,https://img.youpin.mi-img.com/800_pic/d3f6dd6aa12c697b0a3dbee7e3b5163c.png,,2019-04-25,00-00-00,40092,8,119,MITOWNLIFE 纯棉工装衬衫 WORK系列 米白色 XXL 1件/袋
服装配饰,93,新品推荐,MITOWN LIFE纯棉工装衬衫（WORK系列）,106671,169.0,7200,169.0,301,0,0,"纯棉亲肤,宽松舒适,工装风格,随心搭配",http://m.youpin.mi.com/shop/detail?gid=106671,00-00-00,https://img.youpin.mi-img.com/800_pic/d3f6dd6aa12c697b0a3dbee7e3b5163c.png,,2019-04-25,00-00-00,40091,17,190,MITOWNLIFE 纯棉工装衬衫 WORK系列 米白色 XL 1件/袋
服装配饰,93,新品推荐,MIKE BOY手工虎头串珠T恤,106673,99.0,7200,92.0,301,0,0,手工串珠，凉爽舒适，简约百搭,http://m.youpin.mi.com/shop/detail?gid=106673,00-00-00,https://img.youpin.mi-img.com/800_pic/a033ccd17a0ed0138ed75b8696b6cf2e.png,,2019-04-25,00-00-00,40102,81,66,MIKE BOY手工虎头串珠标短袖T恤黑色 M码
服装配饰,93,新品推荐,MIKE BOY手工虎头串珠T恤,106673,99.0,7200,92.0,301,0,0,手工串珠，凉爽舒适，简约百搭,http://m.youpin.mi.com/shop/detail?gid=106673,00-00-00,https://img.youpin.mi-img.com/800_pic/a033ccd17a0ed0138ed75b8696b6cf2e.png,,2019-04-25,00-00-00,40101,25,35,MIKE BOY手工虎头串珠标短袖T恤黑色 S码
服装配饰,93,新品推荐,MIKE BOY手工虎头串珠T恤,106673,99.0,7200,92.0,301,0,0,手工串珠，凉爽舒适，简约百搭,http://m.youpin.mi.com/shop/detail?gid=106673,00-00-00,https://img.youpin.mi-img.com/800_pic/a033ccd17a0ed0138ed75b8696b6cf2e.png,,2019-04-25,00-00-00,40110,68,47,MIKE BOY手工虎头串珠标短袖T恤白色 XXL码
服装配饰,93,新品推荐,MIKE BOY手工虎头串珠T恤,106673,99.0,7200,92.0,301,0,0,手工串珠，凉爽舒适，简约百搭,http://m.youpin.mi.com/shop/detail?gid=106673,00-00-00,https://img.youpin.mi-img.com/800_pic/a033ccd17a0ed0138ed75b8696b6cf2e.png,,2019-04-25,00-00-00,40106,47,13,MIKE BOY手工虎头串珠标短袖T恤白色 S码
服装配饰,93,新品推荐,MIKE BOY手工虎头串珠T恤,106673,99.0,7200,92.0,301,0,0,手工串珠，凉爽舒适，简约百搭,http://m.youpin.mi.com/shop/detail?gid=106673,00-00-00,https://img.youpin.mi-img.com/800_pic/a033ccd17a0ed0138ed75b8696b6cf2e.png,,2019-04-25,00-00-00,40105,103,17,MIKE BOY手工虎头串珠标短袖T恤黑色 XXL码
服装配饰,93,新品推荐,MIKE BOY手工虎头串珠T恤,106673,99.0,7200,92.0,301,0,0,手工串珠，凉爽舒适，简约百搭,http://m.youpin.mi.com/shop/detail?gid=106673,00-00-00,https://img.youpin.mi-img.com/800_pic/a033ccd17a0ed0138ed75b8696b6cf2e.png,,2019-04-25,00-00-00,40104,180,27,MIKE BOY手工虎头串珠标短袖T恤黑色 XL码
服装配饰,93,新品推荐,MIKE BOY手工虎头串珠T恤,106673,99.0,7200,92.0,301,0,0,手工串珠，凉爽舒适，简约百搭,http://m.youpin.mi.com/shop/detail?gid=106673,00-00-00,https://img.youpin.mi-img.com/800_pic/a033ccd17a0ed0138ed75b8696b6cf2e.png,,2019-04-25,00-00-00,40103,152,56,MIKE BOY手工虎头串珠标短袖T恤黑色 L码
服装配饰,93,新品推荐,MIKE BOY手工虎头串珠T恤,106673,99.0,7200,92.0,301,0,0,手工串珠，凉爽舒适，简约百搭,http://m.youpin.mi.com/shop/detail?gid=106673,00-00-00,https://img.youpin.mi-img.com/800_pic/a033ccd17a0ed0138ed75b8696b6cf2e.png,,2019-04-25,00-00-00,40109,131,76,MIKE BOY手工虎头串珠标短袖T恤白色 XL码
服装配饰,93,新品推荐,MIKE BOY手工虎头串珠T恤,106673,99.0,7200,92.0,301,0,0,手工串珠，凉爽舒适，简约百搭,http://m.youpin.mi.com/shop/detail?gid=106673,00-00-00,https://img.youpin.mi-img.com/800_pic/a033ccd17a0ed0138ed75b8696b6cf2e.png,,2019-04-25,00-00-00,40108,140,66,MIKE BOY手工虎头串珠标短袖T恤白色 L码
服装配饰,93,新品推荐,MIKE BOY手工虎头串珠T恤,106673,99.0,7200,92.0,301,0,0,手工串珠，凉爽舒适，简约百搭,http://m.youpin.mi.com/shop/detail?gid=106673,00-00-00,https://img.youpin.mi-img.com/800_pic/a033ccd17a0ed0138ed75b8696b6cf2e.png,,2019-04-25,00-00-00,40107,122,23,MIKE BOY手工虎头串珠标短袖T恤白色 M码
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40120,3,223,棉花史密斯男士仿针织工装短裤浅灰 XXXL
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40124,16,339,棉花史密斯男士仿针织工装短裤迷彩XXL
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40113,30,696,棉花史密斯男士仿针织工装短裤军绿XL
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40123,57,431,棉花史密斯男士仿针织工装短裤迷彩XL
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40112,24,699,棉花史密斯男士仿针织工装短裤军绿 L
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40122,40,403,棉花史密斯男士仿针织工装短裤迷彩L
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40111,22,599,棉花史密斯男士仿针织工装短裤军绿M
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40121,34,381,棉花史密斯男士仿针织工装短裤迷彩M
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40117,14,716,棉花史密斯男士仿针织工装短裤浅灰 L
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40116,5,595,棉花史密斯男士仿针织工装短裤浅灰M
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40115,20,222,棉花史密斯男士仿针织工装短裤军绿XXXL
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40125,26,161,棉花史密斯男士仿针织工装短裤迷彩XXXL
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40114,15,514,棉花史密斯男士仿针织工装短裤军绿XXL
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40119,5,525,棉花史密斯男士仿针织工装短裤浅灰 XXL
服装配饰,93,新品推荐,男士仿针织牛仔工装短裤 棉花史密斯,106678,149.0,7200,139.0,301,0,0,"仿针织柔软面料，改良工装版型,舒爽弹力运动有型",http://m.youpin.mi.com/shop/detail?gid=106678,00-00-00,https://img.youpin.mi-img.com/800_pic/4a74b2a63ceb69e63c86d5f3f84f2cd5.png,,2019-04-25,00-00-00,40118,9,710,棉花史密斯男士仿针织工装短裤浅灰 XL
服装配饰,93,新品推荐,QISHI | 京工美作康熙金福古法银镯,106675,499.0,7200,499.0,301,0,0, 足金足银，古法打造，名家出品，福星高照,http://m.youpin.mi.com/shop/detail?gid=106675,00-00-00,https://img.youpin.mi-img.com/800_pic/cf1605901efb3d6edcf1465359ef6433.png,,2019-04-26,00-00-00,40069,1215,43,QISHI-京工美作“康熙金福”古法银镯银色60
服装配饰,93,新品推荐,QISHI | 京工美作康熙金福古法银镯,106675,499.0,7200,499.0,301,0,0, 足金足银，古法打造，名家出品，福星高照,http://m.youpin.mi.com/shop/detail?gid=106675,00-00-00,https://img.youpin.mi-img.com/800_pic/cf1605901efb3d6edcf1465359ef6433.png,,2019-04-26,00-00-00,40070,1031,216,QISHI-京工美作“康熙金福”古法银镯银色58
服装配饰,93,新品推荐,10:07天丝花苞松紧腰短裤,106407,149.0,7200,139.0,301,0,0,提升腰线，拉长腿型，亲肤透气,http://m.youpin.mi.com/shop/detail?gid=106407,00-00-00,https://img.youpin.mi-img.com/800_pic/de4fd0d10ae055c7a9014c1f210f033b.png,,2019-04-12,00-00-00,37891,24,59,10:07天丝花苞松紧腰短裤 浅雾蓝 S号 1件/袋
服装配饰,93,新品推荐,10:07天丝花苞松紧腰短裤,106407,149.0,7200,139.0,301,0,0,提升腰线，拉长腿型，亲肤透气,http://m.youpin.mi.com/shop/detail?gid=106407,00-00-00,https://img.youpin.mi-img.com/800_pic/de4fd0d10ae055c7a9014c1f210f033b.png,,2019-04-12,00-00-00,37892,18,66,10:07天丝花苞松紧腰短裤 浅雾蓝 M号 1件/袋
服装配饰,93,新品推荐,10:07天丝花苞松紧腰短裤,106407,149.0,7200,139.0,301,0,0,提升腰线，拉长腿型，亲肤透气,http://m.youpin.mi.com/shop/detail?gid=106407,00-00-00,https://img.youpin.mi-img.com/800_pic/de4fd0d10ae055c7a9014c1f210f033b.png,,2019-04-12,00-00-00,37893,7,56,10:07天丝花苞松紧腰短裤 浅雾蓝 L号 1件/袋
服装配饰,93,新品推荐,10:07天丝花苞松紧腰短裤,106407,149.0,7200,139.0,301,0,0,提升腰线，拉长腿型，亲肤透气,http://m.youpin.mi.com/shop/detail?gid=106407,00-00-00,https://img.youpin.mi-img.com/800_pic/de4fd0d10ae055c7a9014c1f210f033b.png,,2019-04-12,00-00-00,37894,5,25,10:07天丝花苞松紧腰短裤 浅雾蓝 XL号 1件/袋
