"","channel","attrs","choosed_sku","choosed_channel","chayi_huizong"
"888","moshi_rank","pingmian","拼接","地铺",0.0368456458425657
"889","moshi_rank","pingmian","拼接","特卖",0.0562020086778464
"890","moshi_rank","pingmian","条纹","NULL",0.0465858471016233
"891","moshi_rank","pingmian","条纹","SPM",0.0508902720957378
"892","moshi_rank","pingmian","条纹","商超",0.0390619159153192
"893","moshi_rank","pingmian","条纹","地铺",0.0444235497937436
"894","moshi_rank","pingmian","条纹","特卖",0.0472197335628507
"895","moshi_rank","pingmian","印花","NULL",0.0712145983720145
"896","moshi_rank","pingmian","印花","SPM",0.102733671346728
"897","moshi_rank","pingmian","印花","商超",0.10045930513178
"898","moshi_rank","pingmian","印花","地铺",0.0507872299015159
"899","moshi_rank","pingmian","印花","特卖",0.162197513889957
"900","moshi_rank","pingmian","卡通形象","NULL",0.0816783839952753
"901","moshi_rank","pingmian","卡通形象","SPM",0.142691013730534
"902","moshi_rank","pingmian","卡通形象","商超",0.104850384718594
"903","moshi_rank","pingmian","卡通形象","地铺",0.0600898265284935
"904","moshi_rank","pingmian","卡通形象","特卖",0.147999410221788
"905","moshi_rank","pingmian","雪纺","NULL",0.0833333333333333
"906","moshi_rank","pingmian","雪纺","SPM",0.333333333333333
"907","moshi_rank","pingmian","雪纺","商超",0.0833333333333333
"908","moshi_rank","pingmian","雪纺","地铺",0.0833333333333333
"909","moshi_rank","pingmian","雪纺","特卖",0.166666666666667
"910","moshi_rank","pingmian","满印","NULL",0.054512013677321
"911","moshi_rank","pingmian","满印","SPM",0.0697182130752531
"912","moshi_rank","pingmian","满印","商超",0.0721506727988293
"913","moshi_rank","pingmian","满印","地铺",0.0642035287663967
"914","moshi_rank","pingmian","满印","特卖",0.0761557820501987
"915","moshi_rank","pingmian","净色","NULL",0.0705900331867221
"916","moshi_rank","pingmian","净色","SPM",0.0457806395785583
"917","moshi_rank","pingmian","净色","商超",0.0455967126933683
"918","moshi_rank","pingmian","净色","地铺",0.0310868161332004
"919","moshi_rank","pingmian","净色","特卖",0.0436561374090396
"920","moshi_rank","pingmian","蕾丝","NULL",0.111111111111111
"921","moshi_rank","pingmian","蕾丝","SPM",0.333333333333333
"922","moshi_rank","pingmian","蕾丝","商超",0.111111111111111
"923","moshi_rank","pingmian","蕾丝","地铺",0.0833333333333333
"924","moshi_rank","pingmian","蕾丝","特卖",0.111111111111111
"925","moshi_rank","pingmian","格子","NULL",0.0471367132255774
"926","moshi_rank","pingmian","格子","SPM",0.0644770121374275
"927","moshi_rank","pingmian","格子","商超",0.0548298465276306
"928","moshi_rank","pingmian","格子","地铺",0.0442655592925396
"929","moshi_rank","pingmian","格子","特卖",0.0877130029206401
"930","moshi_rank","pingmian","刺绣","NULL",0.054634050697012
"931","moshi_rank","pingmian","刺绣","SPM",0.125855135973086
"932","moshi_rank","pingmian","刺绣","商超",0.0755900464985066
"933","moshi_rank","pingmian","刺绣","地铺",0.0450638050381367
"934","moshi_rank","pingmian","刺绣","特卖",0.167954200741291
"935","moshi_rank","pingmian","人像","NULL",0.0421446622200038
"936","moshi_rank","pingmian","人像","SPM",0.0565661067337831
"937","moshi_rank","pingmian","人像","商超",0.0612050016047533
"938","moshi_rank","pingmian","人像","地铺",0.0282760328683822
"939","moshi_rank","pingmian","人像","特卖",0.102069372249848
"940","nzb","banxing","H","中",0.0264808015201702
"941","nzb","banxing","H","北",0.0257922350867934
"942","nzb","banxing","H","南",0.0283079337118592
"943","nzb","banxing","X","中",0.0198566442247216
"944","nzb","banxing","X","北",0.0248766612055191
"945","nzb","banxing","X","南",0.031109280987675
"946","nzb","banxing","A","中",0.0718425475428667
"947","nzb","banxing","A","北",0.0712345269309394
"948","nzb","banxing","A","南",0.11534050192568
"949","provi_rank","banxing","H","县级",0.0170881046321273
"950","provi_rank","banxing","H","地级",0.0270424692670677
"951","provi_rank","banxing","H","直辖",0.0379660732530138
"952","provi_rank","banxing","H","省级",0.0501050396578739
"953","provi_rank","banxing","H","镇级",0.0229704609241188
"954","provi_rank","banxing","X","县级",0.0256862488984215
"955","provi_rank","banxing","X","地级",0.0253267901118317
"956","provi_rank","banxing","X","直辖",0.041164146319136
"957","provi_rank","banxing","X","省级",0.035436300817852
"958","provi_rank","banxing","X","镇级",0.0261660482649395
"959","provi_rank","banxing","A","县级",0.0812827820835861
"960","provi_rank","banxing","A","地级",0.0773569000867062
"961","provi_rank","banxing","A","直辖",0.159584021220005
"962","provi_rank","banxing","A","省级",0.135748405841454
"963","provi_rank","banxing","A","镇级",0.0874816291688744
"964","city_rank","banxing","H","一线",0.0337330195337877
"965","city_rank","banxing","H","三线",0.0173918006986752
"966","city_rank","banxing","H","二线",0.0277189317215588
"967","city_rank","banxing","H","四线",0.0214368265222727
"968","city_rank","banxing","H","特一线",0.0804371648560182
"969","city_rank","banxing","X","一线",0.021706634381864
"970","city_rank","banxing","X","三线",0.026463738088085
"971","city_rank","banxing","X","二线",0.0254791066366379
"972","city_rank","banxing","X","四线",0.0218630244502554
"973","city_rank","banxing","X","特一线",0.0657306980050766
"974","city_rank","banxing","A","一线",0.0966491009238099
"975","city_rank","banxing","A","三线",0.0742372307103844
"976","city_rank","banxing","A","二线",0.0910570489208838
"977","city_rank","banxing","A","四线",0.0850116589131091
"978","city_rank","banxing","A","特一线",0.1801882950871
"979","area_rank","banxing","H","(200,400]",0.022756622088079
"980","area_rank","banxing","H","(400,600]",0.0354599369912005
"981","area_rank","banxing","H","(600,800]",0.0504819689466607
"982","area_rank","banxing","H","(800,3e+03]",0.0954788472509993
"983","area_rank","banxing","H","[0,200]",0.0171584246550605
"984","area_rank","banxing","X","(200,400]",0.0267334956776033
"985","area_rank","banxing","X","(400,600]",0.0330120884385769
"986","area_rank","banxing","X","(600,800]",0.0424265918303465
"987","area_rank","banxing","X","(800,3e+03]",0.0564868341845649
"988","area_rank","banxing","X","[0,200]",0.0204404090187296
"989","area_rank","banxing","A","(200,400]",0.0921088114375699
"990","area_rank","banxing","A","(400,600]",0.152003816641688
"991","area_rank","banxing","A","(600,800]",0.200343363493871
"992","area_rank","banxing","A","(800,3e+03]",0.170318521527731
"993","area_rank","banxing","A","[0,200]",0.055991996210208
"994","moshi_rank","banxing","H","NULL",0.0244233336895204
"995","moshi_rank","banxing","H","SPM",0.0427241685009497
"996","moshi_rank","banxing","H","商超",0.0206654196936175
"997","moshi_rank","banxing","H","地铺",0.0266817504155979
"998","moshi_rank","banxing","H","特卖",0.0523603333851666
"999","moshi_rank","banxing","X","NULL",0.0265605796656741
"1000","moshi_rank","banxing","X","SPM",0.0313320859539914
"1001","moshi_rank","banxing","X","商超",0.0306316411537205
"1002","moshi_rank","banxing","X","地铺",0.0230049333471733
"1003","moshi_rank","banxing","X","特卖",0.0511424316269487
"1004","moshi_rank","banxing","A","NULL",0.0812089696915595
"1005","moshi_rank","banxing","A","SPM",0.130967501366781
"1006","moshi_rank","banxing","A","商超",0.130488646855266
"1007","moshi_rank","banxing","A","地铺",0.0708275911711431
"1008","moshi_rank","banxing","A","特卖",0.133518400667439
"1009","nzb","qunchang","中长","中",0.0272198164707843
"1010","nzb","qunchang","中长","北",0.0366652089746201
"1011","nzb","qunchang","中长","南",0.0350614230730532
"1012","nzb","qunchang","短","中",0.0445437908549935
"1013","nzb","qunchang","短","北",0.0470382890754236
"1014","nzb","qunchang","短","南",0.0539705828961759
"1015","nzb","qunchang","长","中",0.0766698475649013
"1016","nzb","qunchang","长","北",0.0747190271667837
"1017","nzb","qunchang","长","南",0.110499071263811
"1018","provi_rank","qunchang","中长","县级",0.0331519868996023
"1019","provi_rank","qunchang","中长","地级",0.03872641419031
"1020","provi_rank","qunchang","中长","直辖",0.0321150947696847
"1021","provi_rank","qunchang","中长","省级",0.0416512915983543
"1022","provi_rank","qunchang","中长","镇级",0.0267907006316501
"1023","provi_rank","qunchang","短","县级",0.048104802905602
"1024","provi_rank","qunchang","短","地级",0.0516635819462029
"1025","provi_rank","qunchang","短","直辖",0.0367409928839478
"1026","provi_rank","qunchang","短","省级",0.0624411680632371
"1027","provi_rank","qunchang","短","镇级",0.037907319812337
"1028","provi_rank","qunchang","长","县级",0.0533561878524117
"1029","provi_rank","qunchang","长","地级",0.112309299042435
"1030","provi_rank","qunchang","长","直辖",0.133366068966959
"1031","provi_rank","qunchang","长","省级",0.131340444337001
"1032","provi_rank","qunchang","长","镇级",0.112651958947902
"1033","city_rank","qunchang","中长","一线",0.0369943625036382
"1034","city_rank","qunchang","中长","三线",0.0328807588429406
"1035","city_rank","qunchang","中长","二线",0.0349901351774024
"1036","city_rank","qunchang","中长","四线",0.0282085699104861
"1037","city_rank","qunchang","中长","特一线",0.0365920482219119
"1038","city_rank","qunchang","短","一线",0.0590695967891167
"1039","city_rank","qunchang","短","三线",0.0477368444766095
"1040","city_rank","qunchang","短","二线",0.0498822920481115
"1041","city_rank","qunchang","短","四线",0.0404387907099019
"1042","city_rank","qunchang","短","特一线",0.0600837862336685
"1043","city_rank","qunchang","长","一线",0.118182715411996
"1044","city_rank","qunchang","长","三线",0.0557854640793289
"1045","city_rank","qunchang","长","二线",0.107688172601088
"1046","city_rank","qunchang","长","四线",0.141630360142462
"1047","city_rank","qunchang","长","特一线",0.174526320380926
"1048","area_rank","qunchang","中长","(200,400]",0.033535938055285
"1049","area_rank","qunchang","中长","(400,600]",0.0451860770227567
"1050","area_rank","qunchang","中长","(600,800]",0.0430179381287948
"1051","area_rank","qunchang","中长","(800,3e+03]",0.0588482727620979
"1052","area_rank","qunchang","中长","[0,200]",0.0289659439844991
"1053","area_rank","qunchang","短","(200,400]",0.0484781888707234
"1054","area_rank","qunchang","短","(400,600]",0.065695556975233
"1055","area_rank","qunchang","短","(600,800]",0.0607223748994604
"1056","area_rank","qunchang","短","(800,3e+03]",0.0786927940465364
"1057","area_rank","qunchang","短","[0,200]",0.039205096876622
"1058","area_rank","qunchang","长","(200,400]",0.119185721674507
"1059","area_rank","qunchang","长","(400,600]",0.133412507623603
"1060","area_rank","qunchang","长","(600,800]",0.201304309122612
"1061","area_rank","qunchang","长","(800,3e+03]",0.208450436547087
"1062","area_rank","qunchang","长","[0,200]",0.0553767548274336
"1063","moshi_rank","qunchang","中长","NULL",0.0298367125165652
"1064","moshi_rank","qunchang","中长","SPM",0.0297319163422196
"1065","moshi_rank","qunchang","中长","商超",0.0309377774985865
"1066","moshi_rank","qunchang","中长","地铺",0.0326650667971501
"1067","moshi_rank","qunchang","中长","特卖",0.0463322452852945
"1068","moshi_rank","qunchang","短","NULL",0.0418890335963073
"1069","moshi_rank","qunchang","短","SPM",0.0521683553262914
"1070","moshi_rank","qunchang","短","商超",0.0409334791391294
"1071","moshi_rank","qunchang","短","地铺",0.0478772555243284
"1072","moshi_rank","qunchang","短","特卖",0.0573821014804367
"1073","moshi_rank","qunchang","长","NULL",0.100898117643572
"1074","moshi_rank","qunchang","长","SPM",0.135159233019527
"1075","moshi_rank","qunchang","长","商超",0.0483404896243045
"1076","moshi_rank","qunchang","长","地铺",0.0758318986660301
"1077","moshi_rank","qunchang","长","特卖",0.163083786508288
