单据日期,时,门店编号,门店名称,销售笔数,总数量,总金额,客单数,客单价,件单价,节假日,星期
43181,17,1EZZ1S0551,森马郑州德化步行街粤海店,16,39,5293,2.4,331,136,工作日,4
43181,18,1EZZ1S0551,森马郑州德化步行街粤海店,10,26,3322,2.6,332,128,工作日,4
43181,19,1EZZ1S0551,森马郑州德化步行街粤海店,18,40,5772,2.2,321,144,工作日,4
43181,20,1EZZ1S0551,森马郑州德化步行街粤海店,16,34,5072,2.1,317,149,工作日,4
43181,21,1EZZ1S0551,森马郑州德化步行街粤海店,16,40,6315,2.5,395,158,工作日,4
43181,22,1EZZ1S0551,森马郑州德化步行街粤海店,5,14,2406,2.8,481,172,工作日,4
43181,23,1EZZ1S0551,森马郑州德化步行街粤海店,1,2,351,2,351,176,工作日,4
43182,9,1EZZ1S0551,森马郑州德化步行街粤海店,3,12,1475,4,492,123,工作日,5
43182,10,1EZZ1S0551,森马郑州德化步行街粤海店,5,22,2179,4.4,436,99,工作日,5
43182,11,1EZZ1S0551,森马郑州德化步行街粤海店,15,53,4851,3.5,323,92,工作日,5
43182,12,1EZZ1S0551,森马郑州德化步行街粤海店,18,54,3810,3,212,71,工作日,5
43182,13,1EZZ1S0551,森马郑州德化步行街粤海店,22,71,6629,3.2,301,93,工作日,5
43182,14,1EZZ1S0551,森马郑州德化步行街粤海店,37,113,12059,3.1,326,107,工作日,5
43182,15,1EZZ1S0551,森马郑州德化步行街粤海店,42,118,11591,2.8,276,98,工作日,5
43182,16,1EZZ1S0551,森马郑州德化步行街粤海店,37,100,9132,2.7,247,91,工作日,5
43182,17,1EZZ1S0551,森马郑州德化步行街粤海店,40,102,8491,2.6,212,83,工作日,5
43182,18,1EZZ1S0551,森马郑州德化步行街粤海店,42,127,12004,3,286,95,工作日,5
43182,19,1EZZ1S0551,森马郑州德化步行街粤海店,34,97,7979,2.9,235,82,工作日,5
43182,20,1EZZ1S0551,森马郑州德化步行街粤海店,37,105,8305,2.8,224,79,工作日,5
43182,21,1EZZ1S0551,森马郑州德化步行街粤海店,31,90,9514,2.9,307,106,工作日,5
43182,22,1EZZ1S0551,森马郑州德化步行街粤海店,15,37,3624,2.5,242,98,工作日,5
43183,10,1EZZ1S0551,森马郑州德化步行街粤海店,9,23,2452,2.6,272,107,周末,6
43183,11,1EZZ1S0551,森马郑州德化步行街粤海店,46,122,10989,2.7,239,90,周末,6
43183,12,1EZZ1S0551,森马郑州德化步行街粤海店,57,142,15337,2.5,269,108,周末,6
43183,13,1EZZ1S0551,森马郑州德化步行街粤海店,78,195,18761,2.5,241,96,周末,6
43183,14,1EZZ1S0551,森马郑州德化步行街粤海店,95,209,19807,2.2,208,95,周末,6
43183,15,1EZZ1S0551,森马郑州德化步行街粤海店,91,223,22629,2.5,249,101,周末,6
43183,16,1EZZ1S0551,森马郑州德化步行街粤海店,109,260,26046,2.4,239,100,周末,6
43183,17,1EZZ1S0551,森马郑州德化步行街粤海店,110,243,24499,2.2,223,101,周末,6
