first_category_code,first_category_name,second_category_code,second_category_name,productName,littlecode,sales,mainPic,season,originPrice,preSaleName,littlename,minPrice,sex,styleText,material,categoryCode,productCode,label,size
TONGZUANG,童装分类,1351435900,童装-袜子,男童 袜子(2双装) 405469,405469,4,/hmall/test/u0000000003192/main/first/561/1.jpg,2018年春季,49.0,,袜子(2双装),39.0,男童,['03 灰色'],棉,"['1168281801', '1292471263', '1311605046', '1351435900', '951509633', 'ALL']",u0000000003192,concessional_rate,['KSN016']
TONGZUANG,童装分类,1351435900,童装-袜子,男童 袜子(2双装) 405466,405466,55,/hmall/test/u0000000003183/main/first/561/1.jpg,2018年春季,49.0,,袜子(2双装),39.0,男童,"['15 珊瑚红色', '63 天蓝色']",棉,"['ALL', '951509633', '1168281801', '1351435900', '1311605046', '1292471263']",u0000000003183,concessional_rate,"['KSN016', 'KSN022']"
TONGZUANG,童装分类,1351435900,童装-袜子,女童 袜子(2双装) 405454,405454,44,/hmall/test/u0000000003006/main/first/561/1.jpg,2018年春季,49.0,,袜子(2双装),39.0,女童,"['12 桃红色', '51 嫩绿色']",棉,"['ALL', '951509633', '1168281802', '1351435900', '1311605046', '1292471263']",u0000000003006,concessional_rate,"['KSN016', 'KSN022']"
TONGZUANG,童装分类,1351435900,童装-袜子,女童 袜子(2双装) 405456,405456,56,/hmall/test/u0000000002971/main/first/561/1.jpg,2018年春季,49.0,,袜子(2双装),39.0,女童,"['03 灰色', '62 粉蓝色']",棉,"['ALL', '951509633', '1168281802', '1351435900', '1311605046', '1292471263']",u0000000002971,concessional_rate,"['KSN016', 'KSN022']"
TONGZUANG,童装分类,1351435900,童装-袜子,童装/男童/女童 HEATTECH袜子(2双装) 412663,412663,50,/hmall/test/u0000000001731/main/first/561/1.jpg,2018年冬季,49.0,,HEATTECH袜子(2双装),39.0,童装/男童/女童,['69 藏青色'],腈纶,"['1168281801', '1292471263', '1351435900', 'ALL', 'XIEWA']",u0000000001731,concessional_rate,['KSC016']
TONGZUANG,童装分类,1351435900,童装-袜子,童装/女童 针织连裤袜 409189,409189,462,/hmall/test/u0000000001431/main/first/561/1.jpg,2018年冬季,79.0,,针织连裤袜,49.0,童装/女童,"['08 深灰色', '09 黑色', '17 枣红色', '48 深黄色']",棉,"['3000084', '1168281802', '1351435900', 'ALL']",u0000000001431,active_tags,"['CMC110', 'CMC120', 'CMC140', 'CMC150', 'CMC130']"
TONGZUANG,童装分类,1351435900,童装-袜子,童装/女童 针织连裤袜 411062,411062,175,/hmall/test/u0000000001323/main/first/561/1.jpg,2018年冬季,79.0,,针织连裤袜,59.0,童装/女童,"['08 深灰色', '69 藏青色']",棉,"['1168281802', '1292471263', '1351435900', 'ALL']",u0000000001323,concessional_rate,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435900,童装-袜子,童装/男童 HEATTECH袜子(2双装) 411090,411090,104,/hmall/test/u0000000001169/main/first/561/1.jpg,2018年冬季,49.0,,HEATTECH袜子(2双装),39.0,童装/男童,['69 藏青色'],腈纶,"['1168281801', '1351435900', 'ALL', 'XIEWA']",u0000000001169,concessional_rate,"['KSC016', 'KSC022']"
TONGZUANG,童装分类,1351435900,童装-袜子,童装/男童 HEATTECH袜子(2双装) 411089,411089,143,/hmall/test/u0000000001167/main/first/561/1.jpg,2018年冬季,49.0,,HEATTECH袜子(2双装),39.0,童装/男童,"['03 灰色', '69 藏青色']",腈纶,"['1168281801', '1292471263', '1351435900', 'ALL', 'XIEWA']",u0000000001167,concessional_rate,"['KSC022', 'KSC016']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童 (UT) DPJ 摇粒绒起居套装(长袖) 409299,409299,324,/hmall/test/u0000000003473/main/first/561/1.jpg,2018年冬季,149.0,,(UT) DPJ 摇粒绒起居套装(长袖),99.0,童装/男童,['01 乳白色'],聚酯纤维,"['1421213597', '1422365041', '1421174378', '1168281802', '1298155771', '1320380815', '1349216066', '1349216068', '1409977252', '1409977253', '1415555955', '1415555956', '1421098448', '3000066', '3000069', '3000076', '3000085', '4181207034', '664890232', 'ALL', 'WUXIANDUAN20181112']",u0000000003473,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/女童 (UT) DPJ摇粒绒起居套装(长袖) 409196,409196,365,/hmall/test/u0000000003467/main/first/561/1.jpg,2018年冬季,149.0,,(UT) DPJ摇粒绒起居套装(长袖),99.0,童装/女童,['10 水粉色'],聚酯纤维,"['1168281802', '1421098448', '1421213597', '3000066', '3000069', '3000076', '3000085', '4181207034', '664890232', '1298155771', '1320380815', '1349216066', 'ALL', 'WUXIANDUAN20181112', '1349216068', '1409977252', '1409977253', '1415555955', '1415555956']",u0000000003467,active_tags,"['CMC110', 'CMC120', 'CMC130']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,女童 Ultra Stretch起居套装(长袖) 411169,411169,259,/hmall/test/u0000000003177/main/first/561/1.jpg,2018年秋季,149.0,,Ultra Stretch起居套装(长袖),59.0,女童,"['52 翠绿色', '71 浅蓝紫色']",棉,"['1292471263', '1311605046', '1349216068', 'ALL', '1168281801']",u0000000003177,concessional_rate,"['CMC130', 'CMC140', 'CMC150', 'CMC120']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,男童 Ultra Stretch起居套装(长袖) 409297,409297,458,/hmall/test/u0000000003176/main/first/561/1.jpg,2018年秋季,149.0,,Ultra Stretch起居套装(长袖),59.0,男童,"['09 黑色', '66 蓝色']",棉,"['1168281801', '1349216068', 'ALL', '1292471263', '1311605046']",u0000000003176,concessional_rate,"['CMC130', 'CMC140', 'CMC150', 'CMC120']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/女童 摇粒绒起居套装(长袖) 410066,410066,892,/hmall/test/u0000000001510/main/first/561/1.jpg,2018年冬季,149.0,,摇粒绒起居套装(长袖),89.0,童装/女童,"['50 浅绿色', '71 浅蓝紫色']",聚酯纤维,"['1421213597', '1421174378', '3000066', '3000069', '3000085', '1168281802', '1292471263', '1349216068', '1403274408', 'ALL']",u0000000001510,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/女童 摇粒绒起居套装(长袖) 410065,410065,753,/hmall/test/u0000000001507/main/first/561/1.jpg,2018年冬季,149.0,,摇粒绒起居套装(长袖),89.0,童装/女童,"['10 水粉色', '60 浅蓝色']",聚酯纤维,"['1421213597', '3000066', '3000069', '3000085', '1168281802', '1292471263', '1349216068', '1403274408', 'ALL']",u0000000001507,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童 摇粒绒起居套装(长袖) 409298,409298,742,/hmall/test/u0000000001501/main/first/561/1.jpg,2018年冬季,149.0,,摇粒绒起居套装(长袖),89.0,童装/男童,"['16 红色', '31 米色']",聚酯纤维,"['1421213597', '3000066', '3000069', '3000085', '1168281801', '1292471263', '1349216068', '1403274408', 'ALL']",u0000000001501,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童 摇粒绒起居套装(长袖) 410068,410068,541,/hmall/test/u0000000001442/main/first/561/1.jpg,2018年冬季,149.0,,摇粒绒起居套装(长袖),89.0,童装/男童,"['07 青灰色', '57 深橄榄色']",聚酯纤维,"['1421213597', '1421174378', '3000066', '3000069', '3000085', '1168281801', '1292471263', '1349216068', '1403274408', 'ALL']",u0000000001442,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童/女童 全棉吊带衫(2件装) 409291,409291,50,/hmall/test/u0000000000660/main/first/561/1.jpg,2018年秋季,59.0,,全棉吊带衫(2件装),59.0,童装/男童/女童,"['00 白色', '10 水粉色']",棉,"['1168281802', '1168281801', '1349216068', 'ALL']",u0000000000660,,"['CMC150', 'CMC140']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/女童 Ultra Stretch起居套装(长袖) 411170,411170,332,/hmall/test/u0000000000502/main/first/561/1.jpg,2018年秋季,149.0,,Ultra Stretch起居套装(长袖),59.0,童装/女童,"['09 黑色', '12 桃红色']",棉,"['1168281802', '1292471263', '1349216068', 'ALL']",u0000000000502,concessional_rate,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/女童 紧身裤 409188,409188,479,/hmall/test/u0000000000217/main/first/561/1.jpg,2018年秋季,59.0,,紧身裤,35.0,童装/女童,"['06 铅灰色', '08 深灰色', '09 黑色']",棉,"['3000083', '3000084', 'ALL', '1168281802', '1349216068', '1351435898']",u0000000000217,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童 Ultra Stretch起居套装(长袖) 410063,410063,288,/hmall/test/u0000000000179/main/first/561/1.jpg,2018年秋季,149.0,,Ultra Stretch起居套装(长袖),59.0,童装/男童,"['01 乳白色', '44 亮黄色']",棉,"['1168281801', '1349216068', 'ALL']",u0000000000179,concessional_rate,"['CMC140', 'CMC150', 'CMC120', 'CMC130']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,【特别尺码】童装/男童 Ultra Stretch起居套装(长袖) 414607,414607,2,/hmall/test/u0000000004833/main/first/561/1.jpg,2019年春季,149.0,,Ultra Stretch起居套装(长袖),149.0,【特别尺码】童装/男童,"['16 红色', '66 蓝色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1292499993', '1168281801', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000004833,new_product,['CMC160']
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装 HEATTECH EXTRA WARM圆领T恤(长袖) 400114,400114,855,/hmall/test/u0000000003303/main/first/561/1.jpg,2017年冬季,99.0,,HEATTECH EXTRA WARM圆领T恤(长袖),79.0,童装,"['08 深灰色', '09 黑色', '00 白色']",粘纤,"['1052132580', '1168281801', '1168281802', '1292471263', '1349216068', '1351435896', '1405821286', '951509633', 'ALL']",u0000000003303,concessional_rate,"['CMC130', 'CMC140', 'CMC150', 'CMC110', 'CMC120']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童/女童 全棉背心(2件装) 411075,411075,259,/hmall/test/u0000000000560/main/first/561/1.jpg,2018年秋季,59.0,,全棉背心(2件装),59.0,童装/男童/女童,"['00 白色', '09 黑色']",棉,"['1168281802', '1168281801', '1349216068', 'ALL']",u0000000000560,,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/女童 Ultra Stretch起居套装(长袖) 414373,414373,3,/hmall/test/u0000000004783/main/first/561/1.jpg,2019年春季,149.0,,Ultra Stretch起居套装(长袖),149.0,童装/女童,"['12 桃红色', '63 天蓝色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281801', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000004783,new_product,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,【特别尺码】童装/男童/女童 全棉U领T恤(2件装) 415283,415283,4,/hmall/test/u0000000004711/main/first/561/1.jpg,2019年春季,49.0,,全棉U领T恤(2件装),49.0,【特别尺码】童装/男童/女童,"['00 白色', '09 黑色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1292499993', '1168281802', '1420244649', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000004711,new_product,['CMC160']
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,【特别尺码】童装/男童/女童 全棉背心(2件装) 415282,415282,5,/hmall/test/u0000000004689/main/first/561/1.jpg,2019年春季,49.0,,全棉背心(2件装),49.0,【特别尺码】童装/男童/女童,"['00 白色', '09 黑色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1292499993', '1168281802', '1420244649', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000004689,new_product,['CMC160']
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,【特别尺码】童装/男童/女童/男童/女童 全棉吊带衫 414269,414269,1,/hmall/test/u0000000004688/main/first/561/1.jpg,2019年春季,49.0,,全棉吊带衫,49.0,【特别尺码】童装/男童/女童/男童/女童,"['00 白色', '10 水粉色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1292499993', '1168281802', '1420244649', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000004688,new_product,['CMC160']
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/女童 Ultra Stretch起居套装(长袖) 413903,413903,16,/hmall/test/u0000000004713/main/first/561/1.jpg,2019年春季,149.0,,Ultra Stretch起居套装(长袖),149.0,童装/女童,"['01 乳白色', '10 水粉色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281802', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000004713,new_product,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童/女童 全棉U领T恤(2件装) 415283,415283,1,/hmall/test/u0000000004690/main/first/561/1.jpg,2019年春季,49.0,,全棉U领T恤(2件装),49.0,童装/男童/女童,"['00 白色', '09 黑色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281802', '1420244649', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000004690,new_product,"['CMC120', 'CMC130', 'CMC140', 'CMC150', 'CMC110']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童/女童 全棉背心(2件装) 415282,415282,5,/hmall/test/u0000000004680/main/first/561/1.jpg,2019年春季,49.0,,全棉背心(2件装),49.0,童装/男童/女童,"['00 白色', '09 黑色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281802', '1420244649', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000004680,new_product,"['CMC150', 'CMC120', 'CMC130', 'CMC140']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童/女童 全棉吊带衫(2件装) 414269,414269,1,/hmall/test/u0000000004678/main/first/561/1.jpg,2019年春季,49.0,,全棉吊带衫(2件装),49.0,童装/男童/女童,"['00 白色', '10 水粉色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281802', '1420244649', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000004678,new_product,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童 Ultra Stretch起居套装(长袖) 414607,414607,6,/hmall/test/u0000000004831/main/first/561/1.jpg,2019年春季,149.0,,Ultra Stretch起居套装(长袖),149.0,童装/男童,"['16 红色', '66 蓝色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281801', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000004831,new_product,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,【特别尺码】童装/男童 Ultra Stretch起居套装(长袖) 414606,414606,0,/hmall/test/u0000000005157/main/first/561/1.jpg,2019年春季,149.0,,Ultra Stretch起居套装(长袖),149.0,【特别尺码】童装/男童,"['03 灰色', '68 深蓝色']",棉,"['ALL', '1292499993', '1168281801', '1349216068', '1419837876', '1419860879', '1419860878']",u0000000005157,new_product,['CMC160']
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,【特别尺码】童装/女童 Ultra Stretch起居套装(长袖) 414373,414373,2,/hmall/test/u0000000005101/main/first/561/1.jpg,2019年春季,149.0,,Ultra Stretch起居套装(长袖),149.0,【特别尺码】童装/女童,"['12 桃红色', '63 天蓝色']",棉,"['1292499993', '1168281801', '1349216068', 'ALL', '1419837876', '1419860879', '1419860878', '1421456915', '1421322934', '1421322933']",u0000000005101,new_product,['CMC160']
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,【特别尺码】童装/男童 Ultra Stretch起居套装(长袖) 414270,414270,2,/hmall/test/u0000000005077/main/first/561/1.jpg,2019年春季,149.0,,Ultra Stretch起居套装(长袖),149.0,【特别尺码】童装/男童,"['01 乳白色', '69 藏青色']",棉,"['ALL', '1292499993', '1168281801', '1349216068', '1419837876', '1419860879', '1419860878', '1421456915', '1421322934', '1421322933']",u0000000005077,new_product,['CMC160']
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童 Ultra Stretch起居套装(长袖) 414270,414270,0,/hmall/test/u0000000005075/main/first/561/1.jpg,2019年春季,149.0,,Ultra Stretch起居套装(长袖),149.0,童装/男童,"['01 乳白色', '69 藏青色']",棉,"['ALL', '1168281801', '1349216068', '1419837876', '1419860879', '1419860878', '1421456915', '1421322934', '1421322933']",u0000000005075,new_product,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,【特别尺码】童装/女童 Ultra Stretch起居套装(长袖) 413903,413903,0,/hmall/test/u0000000005030/main/first/561/1.jpg,2019年春季,149.0,,Ultra Stretch起居套装(长袖),149.0,【特别尺码】童装/女童,"['01 乳白色', '10 水粉色']",棉,"['ALL', '1292499993', '1168281802', '1349216068', '1419837876', '1419860879', '1419860878', '1421456915', '1421322934', '1421322933']",u0000000005030,new_product,['CMC160']
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/女童 (UT) DPJ 摇粒绒起居套装(长袖) 414131,414131,397,/hmall/test/u0000000003519/main/first/561/1.jpg,2018年冬季,149.0,,(UT) DPJ 摇粒绒起居套装(长袖),99.0,童装/女童,['31 米色'],聚酯纤维,"['1421213597', '1422365041', '1168281802', '1298155771', '1320380815', '1349216066', '1349216068', '1409977252', '1409977253', '1415555955', '1415555956', '1421098448', '3000066', '3000069', '3000076', '3000085', '4181207034', '664890232', 'ALL', 'WUXIANDUAN20181112']",u0000000003519,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童/女童 (UT) PEANUTS摇粒绒起居套装(长袖) 413253,413253,327,/hmall/test/u0000000003510/main/first/561/1.jpg,2018年冬季,149.0,,(UT) PEANUTS摇粒绒起居套装(长袖),99.0,童装/男童/女童,['01 乳白色'],聚酯纤维,"['1415555955', '1415555956', '1421098448', '3000066', '3000069', '1409711053', '3000076', '3000085', '4181207034', 'ALL', 'WUXIANDUAN20181112', '1298155771', '1168281801', '1320380815', '1349216068']",u0000000003510,active_tags,['CMC110']
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童/女童 (UT) PEANUTS摇粒绒起居套装(长袖) 413252,413252,246,/hmall/test/u0000000003508/main/first/561/1.jpg,2018年冬季,149.0,,(UT) PEANUTS摇粒绒起居套装(长袖),99.0,童装/男童/女童,['31 米色'],聚酯纤维,"['1168281801', '1298155771', '1320380815', '1349216068', '1409711053', '1415555955', '1415555956', '1421098448', '3000066', '3000069', '3000076', '3000085', '4181207034', 'ALL', 'WUXIANDUAN20181112']",u0000000003508,active_tags,"['CMC120', 'CMC130', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童/女童 (UT) PEANUTS摇粒绒起居套装(长袖) 412832,412832,735,/hmall/test/u0000000003506/main/first/561/1.jpg,2018年冬季,149.0,,(UT) PEANUTS摇粒绒起居套装(长袖),99.0,童装/男童/女童,['17 枣红色'],聚酯纤维,"['1421213597', '1422365041', '1168281801', '1298155771', '1320380815', '1349216068', '1409711053', '1415555955', '1415555956', '1421098448', '3000066', '3000069', '3000076', '3000085', '4181207034', 'ALL', 'WUXIANDUAN20181112']",u0000000003506,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/男童 (UT) DPJ 摇粒绒起居套装(长袖) 412034,412034,890,/hmall/test/u0000000003502/main/first/561/1.jpg,2018年冬季,149.0,,(UT) DPJ 摇粒绒起居套装(长袖),99.0,童装/男童,['66 蓝色'],聚酯纤维,"['1415555955', '1415555956', '1421098448', '1421174378', '1421213597', '1422365041', '3000066', '3000069', '3000076', '3000085', '4181207034', '664890232', 'ALL', 'WUXIANDUAN20181112', '1168281802', '1298155771', '1320380815', '1349216066', '1349216068', '1409977252', '1409977253']",u0000000003502,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1349216068,童装-起居套装/家居服,童装/女童 (UT) DPJ 摇粒绒起居套装(长袖) 411171,411171,75,/hmall/test/u0000000003499/main/first/561/1.jpg,2018年冬季,149.0,,(UT) DPJ 摇粒绒起居套装(长袖),99.0,童装/女童,['01 乳白色'],聚酯纤维,"['1421213597', '1168281802', '1298155771', '1320380815', '1349216066', '1349216068', '1409977252', '1409977253', '1415555955', '1415555956', '1421098448', '3000066', '3000069', '3000076', '3000085', '4181207034', '664890232', 'ALL', 'WUXIANDUAN20181112']",u0000000003499,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1141704857,童装-配件,童装/男童/女童 HEATTECH针织帽子(护耳) 413522,413522,243,/hmall/test/u0000000001999/main/first/561/1.jpg,2018年冬季,99.0,,HEATTECH针织帽子(护耳),79.0,童装/男童/女童,['11 粉红色'],腈纶,"['1421213596', '3000067', '3000086', '1052132580', '1141704857', '1168281801', '1168281802', 'ALL']",u0000000001999,active_tags,"['SMM003', 'SMM004']"
TONGZUANG,童装分类,1141704857,童装-配件,童装/男童/女童 HEATTECH针织手套 412590,412590,158,/hmall/test/u0000000002009/main/first/561/1.jpg,2018年冬季,79.0,,HEATTECH针织手套,59.0,童装/男童/女童,"['01 乳白色', '66 蓝色']",腈纶,"['3000067', '3000086', '1052132580', '1141704857', '1168281801', '1168281802', 'ALL']",u0000000002009,active_tags,"['SMM003', 'SMM004']"
TONGZUANG,童装分类,1141704857,童装-配件,童装/男童/女童 HEATTECH摇粒绒护颈 412589,412589,258,/hmall/test/u0000000001997/main/first/561/1.jpg,2018年冬季,79.0,,HEATTECH摇粒绒护颈,59.0,童装/男童/女童,"['08 深灰色', '35 浅褐色', '69 藏青色']",聚酯纤维,"['3000066', '3000067', '3000086', '1052132580', '1141704857', '1168281801', '1168281802', '1403274408', 'ALL']",u0000000001997,active_tags,['SIZ999']
TONGZUANG,童装分类,1141704857,童装-配件,童装/男童/女童 HEATTECH针织手套 409257,409257,127,/hmall/test/u0000000002004/main/first/561/1.jpg,2018年冬季,79.0,,HEATTECH针织手套,59.0,童装/男童/女童,"['09 黑色', '16 红色', '69 藏青色']",腈纶,"['3000067', '3000086', '1052132580', '1141704857', '1168281801', '1168281802', 'ALL']",u0000000002004,active_tags,"['SMM003', 'SMM004']"
TONGZUANG,童装分类,1141704857,童装-配件,童装/女童 HEATTECH摇粒绒护颈 409256,409256,277,/hmall/test/u0000000001995/main/first/561/1.jpg,2018年冬季,79.0,,HEATTECH摇粒绒护颈,59.0,童装/女童,"['12 桃红色', '30 浅米色', '35 浅褐色']",聚酯纤维,"['1141704857', '1168281802', '1292471263', '1403274408', 'ALL', '1052132580']",u0000000001995,concessional_rate,['SIZ999']
TONGZUANG,童装分类,1141704857,童装-配件,童装/女童 HEATTECH针织贝雷帽 411192,411192,147,/hmall/test/u0000000001994/main/first/561/1.jpg,2018年冬季,79.0,,HEATTECH针织贝雷帽,59.0,童装/女童,"['01 乳白色', '06 铅灰色', '12 桃红色']",腈纶,"['1052132580', '1141704857', '1168281802', '1292471263', 'ALL']",u0000000001994,concessional_rate,"['SMM004', 'SMM003']"
TONGZUANG,童装分类,1141704857,童装-配件,童装/男童/女童 HEATTECH针织帽子 409258,409258,81,/hmall/test/u0000000001990/main/first/561/1.jpg,2018年冬季,79.0,,HEATTECH针织帽子,59.0,童装/男童/女童,"['08 深灰色', '69 藏青色']",腈纶,"['3000067', '3000086', '1052132580', '1141704857', '1168281801', '1168281802', '1292471263', 'ALL']",u0000000001990,active_tags,"['SMM003', 'SMM004']"
TONGZUANG,童装分类,1141704857,童装-配件,童装/男童/女童 HEATTECH手套 409262,409262,175,/hmall/test/u0000000001983/main/first/561/1.jpg,2018年冬季,99.0,,HEATTECH手套,59.0,童装/男童/女童,"['06 铅灰色', '09 黑色', '16 红色', '69 藏青色']",聚酯纤维,"['3000067', '3000086', '1052132580', '1141704857', '1168281801', '1168281802', 'ALL']",u0000000001983,active_tags,"['SMM003', 'SMM004']"
TONGZUANG,童装分类,1141704857,童装-配件,童装/男童/女童 童装HEATTECH针织手套 411191,411191,103,/hmall/test/u0000000002006/main/first/561/1.jpg,2018年冬季,79.0,,童装HEATTECH针织手套,59.0,童装/男童/女童,"['01 乳白色', '06 铅灰色', '12 桃红色']",腈纶,"['3000067', '3000086', '1052132580', '1141704857', '1168281801', '1168281802', '1292471263', 'ALL']",u0000000002006,active_tags,"['SMM003', 'SMM004']"
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装/女童 短裤(3件装) 411071,411071,137,/hmall/test/u0000000000373/main/first/561/1.jpg,2018年秋季,79.0,,短裤(3件装),79.0,童装/女童,['60 浅蓝色'],棉,"['1168281802', '1351434597', '951509633', 'ALL']",u0000000000373,,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装/女童 短袜(2双装) 409190,409190,10,/hmall/test/u0000000000355/main/first/561/1.jpg,2018年秋季,49.0,,短袜(2双装),39.0,童装/女童,"['11 粉红色', '30 浅米色']",棉,"['1168281802', '1292471263', '1311605046', '1351435900', '951509633', 'ALL', 'XIEWA']",u0000000000355,concessional_rate,"['KSC016', 'KSC022']"
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装/男童 短裤(3件装) 411077,411077,787,/hmall/test/u0000000000335/main/first/561/1.jpg,2018年秋季,79.0,,短裤(3件装),49.0,童装/男童,"['03 灰色', '66 蓝色']",棉,"['3000084', '1168281801', '1351434597', '951509633', 'ALL']",u0000000000335,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装/男童 短裤(3件装) 411079,411079,433,/hmall/test/u0000000000236/main/first/561/1.jpg,2018年秋季,79.0,,短裤(3件装),49.0,童装/男童,"['00 白色', '03 灰色']",棉,"['3000084', '1168281801', '1351434597', '951509633', 'ALL']",u0000000000236,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装/女童 打底 短裤(2件装) 409287,409287,79,/hmall/test/u0000000000235/main/first/561/1.jpg,2018年秋季,59.0,,打底 短裤(2件装),59.0,童装/女童,['09 黑色'],棉,"['951509633', '1168281802', '1351434597', 'ALL']",u0000000000235,,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装/男童 短裤(3件装) 409292,409292,907,/hmall/test/u0000000000233/main/first/561/1.jpg,2018年秋季,79.0,,短裤(3件装),49.0,童装/男童,"['08 深灰色', '56 橄榄色']",棉,"['3000084', '1168281801', '1351434597', '951509633', 'ALL']",u0000000000233,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC150', 'CMC140']"
