ageclss,junior_name,senior_name,senior_name_url,productName,ClassPicUrl,productCode,price,mainPic,label
baby_lst,特辑一览,舒适安全，细节考究—新生儿连体装系列 ,/baby_newborn.html,【0-3个月】婴儿/新生儿 圆领连体装(短袖)(2件装) 414725,https://www.uniqlo.cn/public/image/L3/kids_baby/newborn/baby/2018/7/1280_0723_xser14.jpg,u0000000005092,79.0,/hmall/test/u0000000005092/main/first/222/1.jpg,
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,女装 塑身短裤(四分)(无边) 414903,,u0000000005125,79.0,/hmall/test/u0000000005125/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,女装 塑身短裤(四分)(无边) 414429,,u0000000005124,79.0,/hmall/test/u0000000005124/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,女装 休闲运动拉链连帽开衫(长袖) 413364,,u0000000005255,249.0,/hmall/test/u0000000005255/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,【特别尺码】女装 EZY九分裤 417532,,u0000000005162,249.0,/hmall/test/u0000000005162/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,女装 袜子(3双装) 416327,,u0000000005086,79.0,/hmall/test/u0000000005086/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,女装 短裤(低腰)(三角) 414127,,u0000000005108,40.0,/hmall/test/u0000000005108/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,女装 HEATTECH EXTRA WARM紧身裤 408243,,u0000000004898,149.0,/hmall/test/u0000000004898/main/first/561/1.jpg,
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,【特别尺码】女装 高弹力印花紧身长裤 415218,,u0000000004417,199.0,/hmall/test/u0000000004417/main/first/561/1.jpg,new_product
women_lst,新作&特惠,限时特优商品,/c/1422708373.html,女装 高弹力印花紧身长裤 415218,,u0000000004427,199.0,/hmall/test/u0000000004427/main/first/561/1.jpg,new_product
