frontDesc,category_id,category_name,superCategoryId,colorNum,counterPrice,item_id,primaryPicUrl,name,simpleDesc,retailPrice,sellVolume,material,style,comment
女士修身运动,109214005,女式运动下装,1010000,0,129,1451024,https://yanxuan.nosdn.127.net/562331f0fbd1fa7113c8caedbdd0f35c.png,女式镂空运动长裤,迈开步伐，双腿是律动的性感,116,3727,,,质量上乘58	很舒服41	弹性不错24	漂亮精致21	性价比高14	显瘦11	裤子不错10	穿着不错10
女士修身运动,109214005,女式运动下装,1010000,3,199,1619001,https://yanxuan.nosdn.127.net/c8b59e5a99dec42308a9ccb9d983a33a.png,女式网纱运动裤,透而不露的高级性感,159,2633,,,
女士修身运动,109214005,女式运动下装,1010000,0,249,1506018,https://yanxuan.nosdn.127.net/9abdf674ab4b7ead10312fa96d3d26a5.png,女式彩条修身运动裤,高弹修身，做奔跑的时髦精,184,1797,,,
女士修身运动,109214005,女式运动下装,1010000,0,129,1476017,https://yanxuan.nosdn.127.net/f72729f9612c091c7b5c67ef4d711491.png,升级版女式百搭塑形紧身长裤,值得一见钟情的运动伴侣,129,337,,,质量上乘33	很舒服31	尺寸合适10	性价比高7	弹性不错6	显瘦5
女士修身运动,109214005,女式运动下装,1010000,0,199,1440007,https://yanxuan.nosdn.127.net/8f9112c31e25b1145df907f7e7865405.png,女式炫彩反光运动裤,炫彩流光，让夜跑变得不一样,159,4353,,,
女士修身运动,109214005,女式运动下装,1010000,5,99,1245014,https://yanxuan.nosdn.127.net/48a7aece353433a7e8baab1fea76f03f.png,女式紧身运动长裤,打造专业蜜桃臀,99,17200,,,很舒服1144	质量上乘1043	弹性不错402	性价比高292	很好穿148	漂亮精致144	尺寸合适129	手感好121
女士修身运动,109214005,女式运动下装,1010000,0,229,1551033,https://yanxuan.nosdn.127.net/b1ef6cadd813088cf2ddd01e502b1fc7.png,女式都市运动长裤,从你的城市舒适路过,206,2490,90%聚酯纤维 10%氨纶,,
女士修身运动,109214005,女式运动下装,1010000,2,229,1579014,https://yanxuan.nosdn.127.net/5dc7ab882677e2c4f9fbd94eb0450be9.jpg,女式舒适弹力运动长裤,有一种舒适，叫相见恨晚,229,1711,,,
女士修身运动,109214005,女式运动下装,1010000,0,199,1430003,https://yanxuan.nosdn.127.net/2a73debe9b914d5d4c9add36bcc171e7.png,女式修身直筒卫裤,步履生辉，自信而修长的美,199,2060,,,
女士修身运动,109214005,女式运动下装,1010000,2,199,1636007,https://yanxuan.nosdn.127.net/f2ed57160787014beb19b786d80c7c44.png,女式高腰加绒收口卫裤,暖意呵护，活力慢跑,199,3853,,,
女士修身运动,109214005,女式运动下装,1010000,0,169,1635004,https://yanxuan.nosdn.127.net/1267631e82e977176c7cfae8d940ae99.png,女式加绒打底运动裤,舒适温暖，给双腿充值活力,169,4948,,,
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,2,299,1476014,https://yanxuan.nosdn.127.net/d5725809064f208306c45f4201a609a2.png,男式潮流针织运动裤,针织运动，舒适有型,299,1,,,质量上乘74	很舒服52	性价比高25	尺寸合适17	漂亮精致16	款式不错15	裤子不错12	版型不错12
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,0,169,1458006,https://yanxuan.nosdn.127.net/3ba2e4bbeb2f3608bd1da7ecff0132da.png,男式跑步反光短裤,轻盈活力，解放双腿,99,1047,,,质量上乘64	很舒服55	尺寸合适15	性价比高14	漂亮精致11	做工精良8	透气性好6	裤子不错5
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,3,99,1523027,https://yanxuan.nosdn.127.net/13a1881a815efb87d23968520acf5b60.png,男式针织运动短裤,裤腿生风，浪荡一整个夏天,79,609,,,质量上乘247	很舒服198	尺寸合适46	性价比高38	漂亮精致35	做工精良24	版型不错22	面料好20
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,0,149,1505019,https://yanxuan.nosdn.127.net/c9a492c4cfdf8b9ab0bab766402692b6.png,男式无缝贴合运动打底裤,无缝舒适，让双腿起飞,119,4124,,,质量上乘13	很舒服12
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,2,229,1565012,https://yanxuan.nosdn.127.net/5be3a3300e79e541b64464d72d81cbb9.png,男式四面弹商务运动长裤,"运动/休闲通用款
",206,2938,,,
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,0,199,1550027,https://yanxuan.nosdn.127.net/e431c172f1fb4dad3863c588ffe6caf5.png,男式弹力运动长裤,立体弹力，轻盈运动,199,2317,,,很舒服39	质量上乘17	弹性不错10	穿着不错7	性价比高7	透气性好6	裤子不错6	版型不错5
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,2,199,1564041,https://yanxuan.nosdn.127.net/312c4cd09759bccb7d62334810f3bf6a.png,男式针织压胶束脚裤,弹力舒适，运动专属自由感,179,5563,,,
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,0,169,1624011,https://yanxuan.nosdn.127.net/0868420f86129af52b6e7d37126edc5d.png,男式迷彩拼接束脚运动裤,新型迷彩，奔跑的军旅风,152,2399,,,
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,2,219,1564007,https://yanxuan.nosdn.127.net/1cd4c7b57a77571dd5082c6b176d691c.png,男式针织字母印花运动裤,让运动过程充满呼吸感,197,5733,,,
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,2,229,1580008,https://yanxuan.nosdn.127.net/258857c98c86ec4c40e76eceac4223f9.png,男式舒适弹力运动长裤,让双腿甘心臣服的细腻绵软,229,4447,,,
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,0,229,1550024,https://yanxuan.nosdn.127.net/3472ea300425fd1c4738603f8b1221c9.png,男式都市运动长裤,低调实用，都市穿梭,206,2252,90%聚酯纤维 10%氨纶,,
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,0,179,1565052,https://yanxuan.nosdn.127.net/559ecf9324d97a2b3cea81fcc79f66ba.png,男式工装针织束脚裤,源自工装裤的时髦个性,159,7768,,,
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,2,269,1666076,https://yanxuan.nosdn.127.net/330b37c34723184507844889efcaf433.png,男式反光贴合绒直通卫裤,"活力舒适，温暖动感
",269,3592,,,
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,2,219,1647023,https://yanxuan.nosdn.127.net/cd09e78a874f10b94aff8d857b006ee8.png,男式字母印花拉绒运动裤,"拉绒内里，潮流有温度
",219,2863,,,
立体裁剪，专为国人打造,1015001,男式运动下装,1010000,2,199,1550032,https://yanxuan.nosdn.127.net/de430554742358b41b258afc6c60e1c1.png,男式拉绒束脚运动裤,绒感与弹力，点燃冬日激情,199,7778,,,
高质感面料,1035002,女式运动上装,1010000,2,289,1487002,https://yanxuan.nosdn.127.net/c9b016c752a4e75c2155c6684d7833bb.png,女式裙式印花泳衣,显瘦藏肉，含蓄的小性感,144.5,1287,,,质量上乘53	漂亮精致38	显瘦10	颜色好看9	尺寸合适9	性价比高8	款式不错6	穿着合适5
高质感面料,1035002,女式运动上装,1010000,0,279,1486002,https://yanxuan.nosdn.127.net/75aec11a20ff7d56f1049f8b9f243f2d.png,女式分体裙式泳衣,惊艳出场，收割回头率,139.5,2293,文胸：面料80%锦纶 20%氨纶 里料92%聚酯纤维 8%氨纶 小裤：花边84%锦纶 16氨纶 面料80%锦纶 20%氨纶 里料92%聚酯纤维 8%氨纶,,
高质感面料,1035002,女式运动上装,1010000,3,89,1165017,https://yanxuan.nosdn.127.net/8c46e2d2c88489e1a5490b775e2db1f7.png,女式透气蝴蝶扣运动背心,侧叉设计背心，无限自由的运动快感,89,5465,,,很舒服205	质量上乘202	漂亮精致196	性价比高102	颜色好看61	手感好52	款式不错49	面料好37
高质感面料,1035002,女式运动上装,1010000,2,99,1459003,https://yanxuan.nosdn.127.net/fa0ab9dca57da8510348937d5a8dbcdc.png,女式透视显瘦运动T恤衫,显瘦性感，氧气感满满,75,1369,,,很舒服48	显瘦30	质量上乘25	透气性好14	漂亮精致14	性价比高13	尺寸合适11	速干8
高质感面料,1035002,女式运动上装,1010000,3,129,1540019,https://yanxuan.nosdn.127.net/41c61659119779816f97eedb04c4ace8.png,女式修身运动短袖T恤衫,精致蛮腰，运动有型,79,469,,,很舒服83	质量上乘62	漂亮精致31	显瘦19	性价比高19	颜色好看15	尺寸合适15	手感好14
高质感面料,1035002,女式运动上装,1010000,4,69,1164008,https://yanxuan.nosdn.127.net/38ddad7a09300dc070e87ec76cb13575.png,女式无缝运动T恤,沁凉绵软的运动季,49,10319,,,很舒服318	质量上乘181	漂亮精致101	性价比高98	颜色好看82	透气性好63	尺寸合适55	手感好42
高质感面料,1035002,女式运动上装,1010000,0,149,1636006,https://yanxuan.nosdn.127.net/664029f8d0aa030bfdaaff653d598dba.png,女式彩条运动内衣,炫感活力，武装好心情,149,2949,,,
高质感面料,1035002,女式运动上装,1010000,4,69,1623022,https://yanxuan.nosdn.127.net/735269bd628f752b10833e82ec96a853.png,女式无缝镂空运动内衣,性感透气，保护胸部不费力,62,11306,"面/里料：94%锦纶 6%氨纶 
底围：84%锦纶 16%氨纶",,
高质感面料,1035002,女式运动上装,1010000,2,169,1458008,https://yanxuan.nosdn.127.net/1d55cdb85824a2f8cb106e9d3beef622.jpg,女式几何印花运动内衣,弹力亲肤，守护胸部,169,2248,,,漂亮精致28	质量上乘27	性价比高27	很舒服9	尺寸合适6
高质感面料,1035002,女式运动上装,1010000,2,189,1438006,https://yanxuan.nosdn.127.net/d015f40e83f248afdbaeea394427a178.png,女式减震运动文胸（中高强度）,减震舒适，避免运动伤害,151,3104,,,很舒服22	质量上乘15	很好穿7
高质感面料,1035002,女式运动上装,1010000,3,59,1164007,https://yanxuan.nosdn.127.net/89204fb860fd83902be92e36782170f4.png,女式低强度无缝运动文胸,爱上运动，让胸部适应你的低强度,47,10195,,,很舒服1092	质量上乘636	性价比高203	很好穿139	漂亮精致121	尺寸合适118	穿着不错85	手感好74
高质感面料,1035002,女式运动上装,1010000,3,199,1621000,https://yanxuan.nosdn.127.net/aad31a08b5c5a3c91b88f261832fc40b.png,女式网纱运动内衣,透气性感，开启元气训练模式,199,1882,,,
高质感面料,1035002,女式运动上装,1010000,0,299,1459009,https://yanxuan.nosdn.127.net/072571075708600a768bca4ad1109ea5.png,女式反光薄外套,白天黑夜，你都是焦点,299,2350,,,
高质感面料,1035002,女式运动上装,1010000,0,239,1317005,https://yanxuan.nosdn.127.net/82cee4fafbc6c585d8cb932cc671e010.png,女式立裁紧身运动衣,弹力纤体，运动也要有专属的仪式感,239,1573,,,质量上乘18	很舒服16	漂亮精致14	穿着合身7	性价比高7	身型显身材6	尺寸合适6	款式不错5
高质感面料,1035002,女式运动上装,1010000,3,169,1619002,https://yanxuan.nosdn.127.net/86a5b2a6e15f8bcf3a3c131c77850ca8.png,女式修身运动长袖T恤衫,秀出曲线，运动更自信,169,2082,,,很舒服25	质量上乘14	尺寸合适9	颜色好看7	穿着合身5	性价比高5	修身5
高质感面料,1035002,女式运动上装,1010000,0,99,1624017,https://yanxuan.nosdn.127.net/7e460eaa1755c2c620654965bf9ee54d.png,女式无缝长袖运动T恤衫,抗菌银离子，出汗也清新,99,4778,,,
高质感面料,1035002,女式运动上装,1010000,2,299,1551031,https://yanxuan.nosdn.127.net/9623bb5676bcb3145aad0fd9efec0882.png,女式都市运动外套,随时随地，都是你的运动主场,269,2595,,,
高质感面料,1035002,女式运动上装,1010000,2,299,1551090,https://yanxuan.nosdn.127.net/a47dc602b5e5f353a2cc4e0f74b739d2.png,女式针织棒球夹克衫,百搭棒球服，活力减龄,269,3349,,,
高质感面料,1035002,女式运动上装,1010000,2,169,1636008,https://yanxuan.nosdn.127.net/33effafa978d5d5a6839f2d51a7ac4c8.png,女式套头半拉链卫衣,元气女生造型指南,169,5150,,,
高质感面料,1035002,女式运动上装,1010000,3,269,1429005,https://yanxuan.nosdn.127.net/d01c01f7d09e8db2703534f5e2e718de.png,女式拉链开衫连帽卫衣,经典款式，元气校园感,242,6454,,,
高质感面料,1035002,女式运动上装,1010000,2,399,1565059,https://yanxuan.nosdn.127.net/544002af8477bf1cbe44065d3a6bfd1b.png,女式长款都市运动风衣,长款运动风衣的潇洒与活力 ,359,2955,,,
高质感面料,1035002,女式运动上装,1010000,0,129,1550035,https://yanxuan.nosdn.127.net/59b992252c7cc0957496712f16fa95ef.png,女式无缝长袖连帽运动T恤衫,亮眼如你，优秀让别人看得到,129,2852,,,
高质感面料,1035002,女式运动上装,1010000,2,99,1624018,https://yanxuan.nosdn.127.net/ea3b8ba42d037aca574b8c3df0b928e4.png,女式高领运动T恤衫,享受每一场尽力的拼搏,99,2062,,,
高质感面料,1035002,女式运动上装,1010000,2,199,1637004,https://yanxuan.nosdn.127.net/6147eb7012ff62404fe803d3001ccfc6.png,女式长款字母绣花卫衣,一件式的洒脱与随性,199,4247,,,
高质感面料,1035002,女式运动上装,1010000,2,329,1565011,https://yanxuan.nosdn.127.net/366b13fdc7b2e7f42a511b10037d9bea.png,女式反光贴合绒连帽夹克衫,轻盈暖身，活力冬日步调,329,2785,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,179,1380000,https://yanxuan.nosdn.127.net/fda2d6873f62e19d5d27158ad8ee5f31.png,男式无缝渐变运动T恤,超细羊毛，运动质感加持,71.6,2790,,,很舒服29	质量上乘20	性价比高14	透气性好10	漂亮精致8	手感好8	尺寸合适7	面料轻柔5
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,4,79,1135093,https://yanxuan.nosdn.127.net/9cda8b21c21af17d23b6e68285058dab.png,男式纯棉运动风T恤,量身裁制的运动感,51.3,17,,,很舒服688	质量上乘667	性价比高295	手感好149	尺寸合适136	漂亮精致115	面料好94	衣服不错84
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,3,99,1505024,https://yanxuan.nosdn.127.net/1038b44dcb21db39e65865eeb66b7d6c.png,男式凉感透气T恤,凉爽的运动记忆,99,2942,,,质量上乘133	很舒服99	性价比高86	透气性好45	尺寸合适34	漂亮精致27	衣服不错19	做工精良16
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,89,1517013,https://yanxuan.nosdn.127.net/8aa871b34553e6b67c8a83ab76c4e134.png,男式运动撞色T恤,实用有型，运动时的得力干将,44.5,339,,,质量上乘81	很舒服76	性价比高37	漂亮精致32	尺寸合适24	透气性好20	衣服不错15	穿着合身11
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,99,1615000,https://yanxuan.nosdn.127.net/e7293a68b90a24bfea92f353779dc308.png,男式升级版无缝休闲运动T恤,一体无缝，升级运动表现,75,4829,,,很舒服61	质量上乘48	性价比高18	尺寸合适13	漂亮精致11	手感好11	款式不错10	透气性好9
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,4,69,1165018,https://yanxuan.nosdn.127.net/c3473e3370bfff9cb425b3a649f78221.png,男式无缝休闲运动T恤,Adidas制造商，快干透气网结构,49,31807,,,很舒服2784	质量上乘2083	性价比高1144	透气性好609	手感好477	衣服不错437	尺寸合适437	漂亮精致362
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,0,229,1550055,https://yanxuan.nosdn.127.net/0edaffd9a2c91175088af81547fe9b7f.png,男式花纱针织运动外套,灵活强韧，为运动加速度,169,2538,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,269,1551079,https://yanxuan.nosdn.127.net/3d87e6ef25c19c7a312073d9ed5a7478.png,男式字母色织连帽卫衣,玩转撞色，潮得别具一格,229,2839,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,0,299,1551036,https://yanxuan.nosdn.127.net/37773be9fa8fe45edc9872c340bf6504.png,男式都市运动棒球外套,经典造型，运动/休闲一件式切换,269,2349,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,159,1564040,https://yanxuan.nosdn.127.net/2f5c92465b244f8db96327b44719c75d.png,男式字母套头卫衣,不声张，就够酷,135,5570,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,169,1565005,https://yanxuan.nosdn.127.net/baf759a4c81b7e50c520f42f1faba9a7.png,男式复古拼色卫衣,复古拼色，减龄的时髦感,169,2431,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,0,329,1554040,https://yanxuan.nosdn.127.net/52807897cda054775258864efc2b0d9d.png,男式都市运动外套,整座城市都是你的运动场,296,1551,90%聚酯纤维 10%氨纶,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,99,1551016,https://yanxuan.nosdn.127.net/21040ba5b5ea26f7904841361145aadc.png,男式无缝运动长袖T恤衫,抗菌银离子，对抗异味,99,5363,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,129,1635000,https://yanxuan.nosdn.127.net/449350459fd7e1f65bab2df01323eabd.png,男式无缝半拉链训练打底衫,甩开负担，运动轻盈,129,3086,,,质量上乘16	很舒服7	漂亮精致5
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,399,1565057,https://yanxuan.nosdn.127.net/035155d697992c0dceba4299b73cb66b.png,男式中长款都市运动风衣,轻盈有型，便捷防护,359,2426,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,399,1551077,https://yanxuan.nosdn.127.net/e943c27d7d2241bd88af494d519d32a2.png,男式针梭拼接运动外套,材质碰撞，醒目的潮流感,359,2899,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,2,329,1565010,https://yanxuan.nosdn.127.net/b07ecf3c4f5252d68fe22e07add92d57.png,男式反光贴合绒连帽夹克衫,温暖舒适，助攻秋冬运动季,329,3536,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,0,199,1623017,https://yanxuan.nosdn.127.net/7aa4c59938e34191ac914f01ee29811e.png,男式潮流连帽迷彩卫衣,迷彩情结，全新呈现,199,2851,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,0,269,1565004,https://yanxuan.nosdn.127.net/b24a18bb1a2a6a3820724edb7d1c0c47.png,男式针织肌理棒球夹克,玩心大起，低调的高级感,269,3894,,,
细节讲究，合身剪裁不束缚,1020010,男式运动上装,1010000,0,349,1637000,https://yanxuan.nosdn.127.net/05c9c013c778acee25bc1b34589a6244.png,男式保暖撞色运动外套,潮范碰撞，实打实的温暖,349,5533,,,
职场精致LOOK,109214001,女式衬衫,1010000,0,329,1468026,https://yanxuan.nosdn.127.net/f8f94bebf761ef0f1f1789f3e0b086b1.png,女式荷叶领衬衫,风华绝代的年纪里，荷叶元素总是必不可少,149,78,,休闲时尚、职场商务,
职场精致LOOK,109214001,女式衬衫,1010000,2,259,1556011,https://yanxuan.nosdn.127.net/f04f834ea586b160c8f89360234d8f02.png,女式蕾丝塔克衬衫,贵族式优雅，华丽回潮,210,1431,,,漂亮精致31	质量上乘15	做工精良14	款式不错13	尺寸合适8	衣服不错5	性价比高5
职场精致LOOK,109214001,女式衬衫,1010000,0,599,3384010,https://yanxuan.nosdn.127.net/19326c7db47b89b80d6f3a6b228113c6.png,女式浪漫星辰真丝衬衫,16mm全桑蚕丝，给自己专属浪漫奢华感,599,329,100% 桑蚕丝,,
职场精致LOOK,109214001,女式衬衫,1010000,4,499,1435010,https://yanxuan.nosdn.127.net/9564a82ca3186f1b1259fb28fec5292a.png,女式典雅柔色真丝衬衫,16mm桑蚕丝，亲密的轻奢体验。,499,1942,,,质量上乘73	很舒服64	漂亮精致46	尺寸合适29	性价比高28	手感好24	颜色好看18	做工精良16
职场精致LOOK,109214001,女式衬衫,1010000,0,219,1462042,https://yanxuan.nosdn.127.net/1acaef0de8a0e19fb17d2f5c12977694.png,早春新款oversize条纹衬衫,典雅条纹，宽松版型,99,246,97%棉3%氨纶,,漂亮精致124	质量上乘70	款式不错27	很舒服21	性价比高17	面料好14	做工精良12	显瘦9
职场精致LOOK,109214001,女式衬衫,1010000,0,329,1469029,https://yanxuan.nosdn.127.net/b1577fbac941263a7736b5f3e54672ee.png,女式珠色水波袖衬衫,宫廷风的缎面与纱网，出彩从袖口开始,149,107,,,漂亮精致20	款式不错10	质量上乘6
职场精致LOOK,109214001,女式衬衫,1010000,2,229,1648018,https://yanxuan.nosdn.127.net/a7cdf38e29da29554745c544f61e1f0c.png,女式花香衬衫,藏着花香秘密的衬衫,161,4471,,,
精选材质 穿出质感,1093006,女式T恤/POLO,1010000,2,99,1560001,https://yanxuan.nosdn.127.net/654a386fff012e640c109d870ffad69c.png,女式荧光字母印花T恤,闪亮潮搭，活力年轻,64.3,7,,,很舒服81	质量上乘71	漂亮精致53	性价比高32	手感好17	尺寸合适12	衣服不错11	面料好10
精选材质 穿出质感,1093006,女式T恤/POLO,1010000,2,99,1559004,https://yanxuan.nosdn.127.net/cfa1118148d8fc12949cf1f7e6274248.png,女式复古字母T恤衫,复古潮搭，时髦新玩法,99,1,,,质量上乘108	很舒服80	漂亮精致65	性价比高25	面料好23	衣服不错19	款式不错19	手感好18
精选材质 穿出质感,1093006,女式T恤/POLO,1010000,6,109,1540002,https://yanxuan.nosdn.127.net/43d336ff0260845be29804ab310f07b4.png,女式经典水柔棉polo衫,基础百变，POLO衫的时髦心经,109,6077,,,质量上乘131	很舒服102	颜色纯正46	漂亮精致45	尺寸合适45	性价比高37	颜色好看36	面料轻柔24
精选材质 穿出质感,1093006,女式T恤/POLO,1010000,2,129,1579009,https://yanxuan.nosdn.127.net/9eeda6a2695a8d0885aae6e496be8c9a.png,女式星空印花长袖T恤衫,你的征途是浩渺星辰,70.9,192,,,质量上乘36	性价比高14	很舒服14	漂亮精致8	手感好8	颜色好看5	质感好5	尺寸合适5
精选材质 穿出质感,1093006,女式T恤/POLO,1010000,5,169,1539001,https://yanxuan.nosdn.127.net/08670b24c5867b18b3deb7db8a793bec.png,女式经典纯色polo裙,活力冻龄，轻松穿出高级感,169,1467,,,质量上乘177	漂亮精致144	颜色纯正82	很舒服74	性价比高55	颜色好看48	版型不错42	显瘦41
精选材质 穿出质感,1093006,女式T恤/POLO,1010000,3,99,1637005,https://yanxuan.nosdn.127.net/860728def7bd771380e73212713bbb9b.png,女式中长款条纹短袖T恤裙,舒适与宽松，也能穿出时髦感,54.4,672,,,很舒服86	质量上乘53	漂亮精致30	面料轻柔13	性价比高12	面料好8	衣服不错8	推荐购买6
精选材质 穿出质感,1093006,女式T恤/POLO,1010000,3,69,1635005,https://yanxuan.nosdn.127.net/03316869059e5383855153693078ad05.png,女式基础条纹短袖T恤衫,搭配有乐趣，轻松穿出高级感,37.9,877,,,质量上乘146	很舒服120	性价比高76	漂亮精致68	尺寸合适30	面料轻柔19	衣服不错19	显瘦17
精选材质 穿出质感,1093006,女式T恤/POLO,1010000,4,49,1189002,https://yanxuan.nosdn.127.net/85b77368ca65b3b74c09f34e01477925.png,100%纯棉 女式纯棉百搭V领T恤,V领勾勒的极简主义,49,1569,,,很舒服1985	质量上乘1278	材质薄659	性价比高562	漂亮精致419	手感好293	颜色好看263	材质透明235
精选材质 穿出质感,1093006,女式T恤/POLO,1010000,5,49,1188000,https://yanxuan.nosdn.127.net/ca6709fd557fb80544fa024c927b6eb9.png,女式纯棉百搭圆领T恤,新疆全棉的自然贴肤感,49,398,,,很舒服1873	质量上乘1370	材质薄676	性价比高541	材质透明314	手感好262	漂亮精致215	尺寸合适188
量身裁体的优雅,1037007,女式裙装,1010000,0,1299,1600002,https://yanxuan.nosdn.127.net/6a85e3270c9bed5ba1c362d6f94655e7.png,女式优雅拼接西装套裙,源自美利奴羊毛的细腻套装体验,909,208,,,
量身裁体的优雅,1037007,女式裙装,1010000,0,369,1513014,https://yanxuan.nosdn.127.net/30e9d28226755b6481e97ded1c0fece1.png,女式提花针织半裙,黑沙漠里盛开白珍珠，优雅鱼尾裙美而屏息,369,121,粘纤66% 锦纶28% 棉6%,,
量身裁体的优雅,1037007,女式裙装,1010000,0,399,1608008,https://yanxuan.nosdn.127.net/47fdc96deac988276a0a2cdad3035b4f.png,女式条纹拼接连衣裙,时髦的条纹单品，百搭又放松,339,1753,,,
量身裁体的优雅,1037007,女式裙装,1010000,0,329,1648020,https://yanxuan.nosdn.127.net/e1b4f6596b4798cb3ce677c92c6303d8.png,女式条纹全棉连衣裙,简单条纹，全棉舒适的安心体验,279,1452,,,
量身裁体的优雅,1037007,女式裙装,1010000,2,409,1586018,https://yanxuan.nosdn.127.net/5abda2102c9460dff82ca1438e3e93de.png,金银丝压褶针织裙,浪漫金银丝，让行走仙气撩人,299,1200,"面料：66% 聚酯纤维 34%金属镀膜纤维 
里料：100%粘纤",,
量身裁体的优雅,1037007,女式裙装,1010000,2,299,1579037,https://yanxuan.nosdn.127.net/0689b116bba0ef8a31f7288f0cf7d365.png,女式一字肩金银丝针织连衣裙,成为人群中的优雅焦点,229,948,"深海蓝：40%羊毛 38%晴纶 16%聚酯纤维 6%金属镀膜纤维
浪漫紫：43%晴纶 42%羊毛 9%锦纶 6%金属镀膜纤维",,
量身裁体的优雅,1037007,女式裙装,1010000,3,299,1566004,https://yanxuan.nosdn.127.net/442448c394c768fa1f0cd6587f675574.png,女式麂皮半裙,A字裙摆，甜美少女感,229,2764,,,
量身裁体的优雅,1037007,女式裙装,1010000,2,299,1648021,https://yanxuan.nosdn.127.net/de9962e3bc59e5c783b084516bff204c.png,女式毛呢小A裙,高品质羊毛，给双腿不言而喻的自信感,299,2671,,,
量身裁体的优雅,1037007,女式裙装,1010000,0,249,1635032,https://yanxuan.nosdn.127.net/266c58a105133f28bedfb6c5aa5a85ab.png,女式小香风针织羊毛包臀裙,此款有小香风套装上衣，请至毛衫购买；风情万种的小香风包裙，细致又考究,249,504,,,
量身裁体的优雅,1037007,女式裙装,1010000,2,359,1637029,https://yanxuan.nosdn.127.net/05c22216399c7810b8eef3c85dc52c3e.png,女式不规则优雅半裙,不规则裙身的小心机，柔美派曲线师锻造师,359,1880,,,
量身裁体的优雅,1037007,女式裙装,1010000,0,499,1522000,https://yanxuan.nosdn.127.net/adc39aa8ab7f8d2e6b4e37f399e5255a.png,女式珍珠撞色连衣裙,繁复精致的复古花呢，给你艳丽的张扬感。,499,28,,,质量上乘12	漂亮精致12	性价比高8	尺寸合适5	做工精良5
量身裁体的优雅,1037007,女式裙装,1010000,2,329,1662033,https://yanxuan.nosdn.127.net/6a9071f9741e9e41708c78262fb9c477.png,女式休闲针织连衣裙,滚边细节，让女人味自然大气,329,1081,,,
量身裁体的优雅,1037007,女式裙装,1010000,0,199,1651031,https://yanxuan.nosdn.127.net/08704a3d38b29ebd2f603c152f48bd8a.png,女式浪漫吊带丝绒连衣裙,复古冰花绒，秋日优雅浪漫绽放,199,445,,,
量身裁体的优雅,1037007,女式裙装,1010000,2,429,1600003,https://yanxuan.nosdn.127.net/1ccd316111259be3c80111242331cc82.png,女式背心连衣裙,装饰项链点缀，让颈部线条充满惊喜,429,1318,,,
量身裁体的优雅,1037007,女式裙装,1010000,2,999,1647013,https://yanxuan.nosdn.127.net/1d6fc145693bab0ddce83e33e367ed2a.png,女式优雅羊毛连衣裙,全羊毛针织呢面，繁复精工给你流畅垂感,999,881,,,
量身裁体的优雅,1037007,女式裙装,1010000,2,669,1541020,https://yanxuan.nosdn.127.net/edbd5d274e9b6d3f3c3b75aff3ca9281.png,100%羊毛 女式全成型修身羊毛连衣裙,100%德国扬子羊毛，高精工艺，雍容身体的每个细节,669,1400,,,
牛仔，时尚舒适,109214002,女式牛仔,1010000,0,149,1475000,https://yanxuan.nosdn.127.net/0d81aab597dc9344d21083a51f20b31b.png,女式基础牛仔短裤,简单的夏日基础款，给你更多空间做自己,74.5,27,,,质量上乘70	很舒服52	漂亮精致47	尺寸合适18	面料轻柔12	版型不错11	款式不错11	合适10
