,conditionDay,conditionIdDay,conditionIdNight,conditionNight,humidity,moonphase,moonrise,moonset,predictDate,sunrise,sunset,tempDay,tempNight,updatetime,windDegreesDay,windDegreesNight,windDirDay,windDirNight,windLevelDay,windLevelNight,windSpeedDay,windSpeedNight,cityid,name,pname
843,雨,8,2,阴,71,WaxingGibbous,2019-06-12 13:49:00,2019-06-12 01:17:00,2019-06-12,2019-06-12 04:20:00,2019-06-12 19:22:00,25,17,2019-06-02 15:13:00,225,180,西南风,南风,3-4,3,5.6,4.4,142,营口市,辽宁省
844,阴,2,8,雨,63,WaxingGibbous,2019-06-13 14:58:00,2019-06-13 01:47:00,2019-06-13,2019-06-13 04:19:00,2019-06-13 19:23:00,26,18,2019-06-02 15:13:00,180,180,南风,南风,3,3,4.4,4.4,142,营口市,辽宁省
845,雨,8,8,雨,60,WaxingGibbous,2019-06-14 16:06:00,2019-06-14 02:18:00,2019-06-14,2019-06-14 04:19:00,2019-06-14 19:23:00,27,17,2019-06-02 15:13:00,180,180,南风,南风,3-4,3-4,5.6,5.6,142,营口市,辽宁省
846,雨,8,8,雨,61,WaxingGibbous,2019-06-15 17:13:00,2019-06-15 02:51:00,2019-06-15,2019-06-15 04:19:00,2019-06-15 19:23:00,26,18,2019-06-02 15:13:00,180,135,南风,东南风,4-5,3-4,8.05,5.6,142,营口市,辽宁省
847,雨,8,8,雨,67,WaxingGibbous,2019-06-16 18:18:00,2019-06-16 03:27:00,2019-06-16,2019-06-16 04:19:00,2019-06-16 19:24:00,26,19,2019-06-02 15:13:00,225,135,西南风,东南风,3-4,3-4,5.6,5.6,142,营口市,辽宁省
848,多云,1,31,多云,31,WaningCrescent,2019-06-01 03:38:00,2019-06-01 17:01:00,2019-06-01,2019-06-01 04:59:00,2019-06-01 19:18:00,31,19,2019-06-01 23:06:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1425,枣庄市,山东省
849,多云,1,31,多云,43,WaningCrescent,2019-06-02 04:13:00,2019-06-02 18:03:00,2019-06-02,2019-06-02 04:58:00,2019-06-02 19:19:00,35,18,2019-06-02 15:06:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1425,枣庄市,山东省
850,多云,1,31,多云,42,New,2019-06-03 04:52:00,2019-06-03 19:07:00,2019-06-03,2019-06-03 04:58:00,2019-06-03 19:20:00,36,22,2019-06-02 15:06:00,180,180,南风,南风,3-4,3,5.6,4.4,1425,枣庄市,山东省
851,多云,1,31,多云,43,WaxingCrescent,2019-06-04 05:38:00,2019-06-04 20:11:00,2019-06-04,2019-06-04 04:58:00,2019-06-04 19:20:00,37,23,2019-06-02 15:06:00,180,180,南风,南风,3,3,4.4,4.4,1425,枣庄市,山东省
852,阴,2,2,阴,47,WaxingCrescent,2019-06-05 06:30:00,2019-06-05 21:13:00,2019-06-05,2019-06-05 04:58:00,2019-06-05 19:21:00,37,22,2019-06-02 15:06:00,135,135,东南风,东南风,3,3,4.4,4.4,1425,枣庄市,山东省
853,阵雨,3,2,阴,61,WaxingCrescent,2019-06-06 07:29:00,2019-06-06 22:10:00,2019-06-06,2019-06-06 04:57:00,2019-06-06 19:21:00,30,20,2019-06-02 15:06:00,45,45,东北风,东北风,3-4,3-4,5.6,5.6,1425,枣庄市,山东省
854,多云,1,4,雷阵雨,62,WaxingCrescent,2019-06-07 08:34:00,2019-06-07 23:01:00,2019-06-07,2019-06-07 04:57:00,2019-06-07 19:22:00,32,21,2019-06-02 15:06:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,1425,枣庄市,山东省
855,多云,1,31,多云,49,WaxingCrescent,2019-06-08 09:41:00,2019-06-08 23:46:00,2019-06-08,2019-06-08 04:57:00,2019-06-08 19:22:00,30,19,2019-06-02 15:06:00,135,135,东南风,东南风,3,3,4.4,4.4,1425,枣庄市,山东省
856,多云,1,2,阴,44,WaxingCrescent,2019-06-09 10:49:00,2019-06-09 00:26:00,2019-06-09,2019-06-09 04:57:00,2019-06-09 19:23:00,34,20,2019-06-02 15:12:00,270,90,西风,东风,3,3,4.4,4.4,1425,枣庄市,山东省
857,阴,2,8,雨,48,First,2019-06-10 11:57:00,2019-06-10 00:26:00,2019-06-10,2019-06-10 04:57:00,2019-06-10 19:23:00,30,19,2019-06-02 15:12:00,90,90,东风,东风,3-4,3,5.6,4.4,1425,枣庄市,山东省
858,雨,8,30,晴,48,WaxingGibbous,2019-06-11 13:03:00,2019-06-11 01:02:00,2019-06-11,2019-06-11 04:57:00,2019-06-11 19:24:00,29,18,2019-06-02 15:12:00,90,90,东风,东风,3,3,4.4,4.4,1425,枣庄市,山东省
859,多云,1,30,晴,56,WaxingGibbous,2019-06-12 14:09:00,2019-06-12 01:36:00,2019-06-12,2019-06-12 04:57:00,2019-06-12 19:24:00,30,18,2019-06-02 15:12:00,135,180,东南风,南风,3,3,4.4,4.4,1425,枣庄市,山东省
860,多云,1,31,多云,44,WaxingGibbous,2019-06-13 15:13:00,2019-06-13 02:10:00,2019-06-13,2019-06-13 04:57:00,2019-06-13 19:25:00,33,21,2019-06-02 15:12:00,180,180,南风,南风,3,3,4.4,4.4,1425,枣庄市,山东省
861,多云,1,31,多云,36,WaxingGibbous,2019-06-14 16:18:00,2019-06-14 02:44:00,2019-06-14,2019-06-14 04:57:00,2019-06-14 19:25:00,37,24,2019-06-02 15:12:00,225,180,西南风,南风,3-4,3-4,5.6,5.6,1425,枣庄市,山东省
862,多云,1,2,阴,35,WaxingGibbous,2019-06-15 17:21:00,2019-06-15 03:21:00,2019-06-15,2019-06-15 04:57:00,2019-06-15 19:25:00,37,24,2019-06-02 15:12:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1425,枣庄市,山东省
863,多云,1,8,雨,41,WaxingGibbous,2019-06-16 18:24:00,2019-06-16 04:00:00,2019-06-16,2019-06-16 04:57:00,2019-06-16 19:26:00,36,23,2019-06-02 15:12:00,180,90,南风,东风,3-4,3-4,5.6,5.6,1425,枣庄市,山东省
864,多云,1,31,多云,69,WaningCrescent,2019-06-01 03:31:00,2019-06-01 17:00:00,2019-06-01,2019-06-01 04:48:00,2019-06-01 19:22:00,31,20,2019-06-01 23:05:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1433,东营市,山东省
865,多云,1,4,雷阵雨,39,WaningCrescent,2019-06-02 04:05:00,2019-06-02 18:04:00,2019-06-02,2019-06-02 04:47:00,2019-06-02 19:22:00,37,21,2019-06-02 15:05:00,180,180,南风,南风,4-5,4-5,8.05,8.05,1433,东营市,山东省
866,多云,1,31,多云,31,New,2019-06-03 04:43:00,2019-06-03 19:09:00,2019-06-03,2019-06-03 04:47:00,2019-06-03 19:23:00,35,21,2019-06-02 15:05:00,180,45,南风,东北风,3-4,3-4,5.6,5.6,1433,东营市,山东省
867,晴,0,30,晴,52,WaxingCrescent,2019-06-04 05:27:00,2019-06-04 20:14:00,2019-06-04,2019-06-04 04:47:00,2019-06-04 19:24:00,37,25,2019-06-02 15:05:00,135,180,东南风,南风,3-4,3-4,5.6,5.6,1433,东营市,山东省
868,阴,2,4,雷阵雨,63,WaxingCrescent,2019-06-05 06:19:00,2019-06-05 21:16:00,2019-06-05,2019-06-05 04:46:00,2019-06-05 19:24:00,34,21,2019-06-02 15:05:00,45,45,东北风,东北风,3-4,3-4,5.6,5.6,1433,东营市,山东省
869,多云,1,31,多云,55,WaxingCrescent,2019-06-06 07:18:00,2019-06-06 22:13:00,2019-06-06,2019-06-06 04:46:00,2019-06-06 19:25:00,28,19,2019-06-02 15:05:00,45,0,东北风,北风,3-4,3,5.6,4.4,1433,东营市,山东省
870,多云,1,31,多云,65,WaxingCrescent,2019-06-07 08:23:00,2019-06-07 23:03:00,2019-06-07,2019-06-07 04:46:00,2019-06-07 19:26:00,33,20,2019-06-02 15:05:00,225,180,西南风,南风,3,3,4.4,4.4,1433,东营市,山东省
871,晴,0,30,晴,50,WaxingCrescent,2019-06-08 09:32:00,2019-06-08 23:47:00,2019-06-08,2019-06-08 04:46:00,2019-06-08 19:26:00,28,15,2019-06-02 15:05:00,225,225,西南风,西南风,3,3,4.4,4.4,1433,东营市,山东省
872,雨,8,31,多云,41,WaxingCrescent,2019-06-09 10:41:00,2019-06-09 00:25:00,2019-06-09,2019-06-09 04:46:00,2019-06-09 19:27:00,29,20,2019-06-02 15:13:00,90,45,东风,东北风,3-4,3,5.6,4.4,1433,东营市,山东省
873,阴,2,2,阴,51,First,2019-06-10 11:50:00,2019-06-10 00:25:00,2019-06-10,2019-06-10 04:46:00,2019-06-10 19:27:00,26,18,2019-06-02 15:13:00,45,45,东北风,东北风,3-4,3,5.6,4.4,1433,东营市,山东省
874,晴,0,30,晴,65,WaxingGibbous,2019-06-11 12:58:00,2019-06-11 01:00:00,2019-06-11,2019-06-11 04:45:00,2019-06-11 19:28:00,27,19,2019-06-02 15:13:00,45,180,东北风,南风,3,3,4.4,4.4,1433,东营市,山东省
875,晴,0,30,晴,62,WaxingGibbous,2019-06-12 14:05:00,2019-06-12 01:33:00,2019-06-12,2019-06-12 04:45:00,2019-06-12 19:28:00,28,20,2019-06-02 15:13:00,90,180,东风,南风,3,3-4,4.4,5.6,1433,东营市,山东省
876,多云,1,31,多云,48,WaxingGibbous,2019-06-13 15:12:00,2019-06-13 02:05:00,2019-06-13,2019-06-13 04:45:00,2019-06-13 19:29:00,31,23,2019-06-02 15:13:00,90,180,东风,南风,3-4,3-4,5.6,5.6,1433,东营市,山东省
877,雨,8,8,雨,38,WaxingGibbous,2019-06-14 16:18:00,2019-06-14 02:38:00,2019-06-14,2019-06-14 04:45:00,2019-06-14 19:29:00,34,26,2019-06-02 15:13:00,135,180,东南风,南风,3-4,4-5,5.6,8.05,1433,东营市,山东省
878,雨,8,2,阴,36,WaxingGibbous,2019-06-15 17:23:00,2019-06-15 03:13:00,2019-06-15,2019-06-15 04:45:00,2019-06-15 19:29:00,36,25,2019-06-02 15:13:00,180,180,南风,南风,4-5,4-5,8.05,8.05,1433,东营市,山东省
879,多云,1,8,雨,50,WaxingGibbous,2019-06-16 18:26:00,2019-06-16 03:51:00,2019-06-16,2019-06-16 04:45:00,2019-06-16 19:30:00,33,23,2019-06-02 15:13:00,135,180,东南风,南风,4-5,4-5,8.05,8.05,1433,东营市,山东省
880,阴,2,4,雷阵雨,50,WaningCrescent,2019-06-01 03:21:00,2019-06-01 16:49:00,2019-06-01,2019-06-01 04:38:00,2019-06-01 19:11:00,30,15,2019-06-01 23:06:00,180,180,南风,南风,3-4,4-5,5.6,8.05,1439,烟台市,山东省
881,多云,1,31,多云,45,WaningCrescent,2019-06-02 03:54:00,2019-06-02 17:53:00,2019-06-02,2019-06-02 04:37:00,2019-06-02 19:12:00,30,18,2019-06-02 15:06:00,180,180,南风,南风,4-5,5-6,8.05,10.8,1439,烟台市,山东省
882,多云,1,31,多云,46,New,2019-06-03 04:33:00,2019-06-03 18:58:00,2019-06-03,2019-06-03 04:37:00,2019-06-03 19:12:00,31,20,2019-06-02 15:06:00,180,225,南风,西南风,5-6,4-5,10.8,8.05,1439,烟台市,山东省
883,多云,1,31,多云,57,WaxingCrescent,2019-06-04 05:17:00,2019-06-04 20:03:00,2019-06-04,2019-06-04 04:37:00,2019-06-04 19:13:00,32,21,2019-06-02 15:06:00,180,180,南风,南风,4-5,4-5,8.05,8.05,1439,烟台市,山东省
884,晴,0,31,多云,66,WaxingCrescent,2019-06-05 06:09:00,2019-06-05 21:05:00,2019-06-05,2019-06-05 04:37:00,2019-06-05 19:14:00,32,21,2019-06-02 15:06:00,180,180,南风,南风,4-5,3-4,8.05,5.6,1439,烟台市,山东省
885,多云,1,31,多云,63,WaxingCrescent,2019-06-06 07:08:00,2019-06-06 22:02:00,2019-06-06,2019-06-06 04:36:00,2019-06-06 19:14:00,27,20,2019-06-02 15:06:00,135,135,东南风,东南风,3-4,3-4,5.6,5.6,1439,烟台市,山东省
886,多云,1,31,多云,80,WaxingCrescent,2019-06-07 08:13:00,2019-06-07 22:52:00,2019-06-07,2019-06-07 04:36:00,2019-06-07 19:15:00,23,19,2019-06-02 15:06:00,315,315,西北风,西北风,3-4,3-4,5.6,5.6,1439,烟台市,山东省
887,阴,2,2,阴,68,WaxingCrescent,2019-06-08 09:21:00,2019-06-08 23:36:00,2019-06-08,2019-06-08 04:36:00,2019-06-08 19:15:00,23,19,2019-06-02 15:06:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1439,烟台市,山东省
888,多云,1,31,多云,50,WaxingCrescent,2019-06-09 10:31:00,2019-06-09 00:14:00,2019-06-09,2019-06-09 04:36:00,2019-06-09 19:16:00,24,19,2019-06-02 15:13:00,315,0,西北风,北风,3,3,4.4,4.4,1439,烟台市,山东省
889,晴,0,30,晴,67,First,2019-06-10 11:40:00,2019-06-10 00:14:00,2019-06-10,2019-06-10 04:36:00,2019-06-10 19:16:00,22,18,2019-06-02 15:13:00,90,90,东风,东风,3,3,4.4,4.4,1439,烟台市,山东省
890,晴,0,30,晴,73,WaxingGibbous,2019-06-11 12:47:00,2019-06-11 00:49:00,2019-06-11,2019-06-11 04:36:00,2019-06-11 19:17:00,22,18,2019-06-02 15:13:00,180,90,南风,东风,3,3,4.4,4.4,1439,烟台市,山东省
891,雨,8,30,晴,59,WaxingGibbous,2019-06-12 13:54:00,2019-06-12 01:22:00,2019-06-12,2019-06-12 04:35:00,2019-06-12 19:17:00,22,19,2019-06-02 15:13:00,90,225,东风,西南风,3,3-4,4.4,5.6,1439,烟台市,山东省
892,多云,1,8,雨,54,WaxingGibbous,2019-06-13 15:01:00,2019-06-13 01:54:00,2019-06-13,2019-06-13 04:35:00,2019-06-13 19:18:00,24,20,2019-06-02 15:13:00,135,180,东南风,南风,3,3,4.4,4.4,1439,烟台市,山东省
893,雨,8,8,雨,41,WaxingGibbous,2019-06-14 16:06:00,2019-06-14 02:27:00,2019-06-14,2019-06-14 04:35:00,2019-06-14 19:18:00,25,20,2019-06-02 15:13:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1439,烟台市,山东省
894,雨,8,2,阴,41,WaxingGibbous,2019-06-15 17:12:00,2019-06-15 03:02:00,2019-06-15,2019-06-15 04:35:00,2019-06-15 19:19:00,26,21,2019-06-02 15:13:00,180,225,南风,西南风,3-4,4-5,5.6,8.05,1439,烟台市,山东省
895,阴,2,2,阴,46,WaxingGibbous,2019-06-16 18:15:00,2019-06-16 03:41:00,2019-06-16,2019-06-16 04:36:00,2019-06-16 19:19:00,24,20,2019-06-02 15:13:00,180,180,南风,南风,4-5,3-4,8.05,5.6,1439,烟台市,山东省
896,雷阵雨,4,31,多云,54,WaningCrescent,2019-06-01 03:28:00,2019-06-01 16:55:00,2019-06-01,2019-06-01 04:46:00,2019-06-01 19:16:00,32,19,2019-06-01 23:05:00,180,180,南风,南风,3-4,4-5,5.6,8.05,1452,潍坊市,山东省
897,多云,1,31,多云,38,WaningCrescent,2019-06-02 04:02:00,2019-06-02 17:59:00,2019-06-02,2019-06-02 04:46:00,2019-06-02 19:17:00,35,19,2019-06-02 15:06:00,180,180,南风,南风,4-5,4-5,8.05,8.05,1452,潍坊市,山东省
898,多云,1,31,多云,41,New,2019-06-03 04:41:00,2019-06-03 19:04:00,2019-06-03,2019-06-03 04:46:00,2019-06-03 19:17:00,35,23,2019-06-02 15:06:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1452,潍坊市,山东省
899,多云,1,31,多云,52,WaxingCrescent,2019-06-04 05:26:00,2019-06-04 20:08:00,2019-06-04,2019-06-04 04:45:00,2019-06-04 19:18:00,37,26,2019-06-02 15:06:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1452,潍坊市,山东省
900,多云,1,2,阴,70,WaxingCrescent,2019-06-05 06:18:00,2019-06-05 21:10:00,2019-06-05,2019-06-05 04:45:00,2019-06-05 19:19:00,36,23,2019-06-02 15:06:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1452,潍坊市,山东省
901,阴,2,31,多云,69,WaxingCrescent,2019-06-06 07:17:00,2019-06-06 22:07:00,2019-06-06,2019-06-06 04:45:00,2019-06-06 19:19:00,31,21,2019-06-02 15:06:00,180,0,南风,北风,3-4,3-4,5.6,5.6,1452,潍坊市,山东省
902,多云,1,4,雷阵雨,72,WaxingCrescent,2019-06-07 08:22:00,2019-06-07 22:57:00,2019-06-07,2019-06-07 04:45:00,2019-06-07 19:20:00,33,21,2019-06-02 15:06:00,0,180,北风,南风,3-4,3-4,5.6,5.6,1452,潍坊市,山东省
903,雷阵雨,4,4,雷阵雨,57,WaxingCrescent,2019-06-08 09:30:00,2019-06-08 23:42:00,2019-06-08,2019-06-08 04:44:00,2019-06-08 19:20:00,30,18,2019-06-02 15:06:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1452,潍坊市,山东省
904,阴,2,31,多云,47,WaxingCrescent,2019-06-09 10:39:00,2019-06-09 00:20:00,2019-06-09,2019-06-09 04:44:00,2019-06-09 19:21:00,33,18,2019-06-02 14:12:00,90,45,东风,东北风,3-4,3,5.6,4.4,1452,潍坊市,山东省
905,阴,2,2,阴,57,First,2019-06-10 11:47:00,2019-06-10 00:20:00,2019-06-10,2019-06-10 04:44:00,2019-06-10 19:21:00,28,17,2019-06-02 14:12:00,0,90,北风,东风,3-4,3,5.6,4.4,1452,潍坊市,山东省
906,晴,0,8,雨,69,WaxingGibbous,2019-06-11 12:55:00,2019-06-11 00:56:00,2019-06-11,2019-06-11 04:44:00,2019-06-11 19:22:00,29,17,2019-06-02 14:12:00,45,180,东北风,南风,3,3,4.4,4.4,1452,潍坊市,山东省
907,雨,8,30,晴,66,WaxingGibbous,2019-06-12 14:01:00,2019-06-12 01:29:00,2019-06-12,2019-06-12 04:44:00,2019-06-12 19:22:00,29,18,2019-06-02 14:12:00,90,180,东风,南风,3,3-4,4.4,5.6,1452,潍坊市,山东省
908,多云,1,31,多云,53,WaxingGibbous,2019-06-13 15:07:00,2019-06-13 02:02:00,2019-06-13,2019-06-13 04:44:00,2019-06-13 19:23:00,33,21,2019-06-02 14:12:00,135,180,东南风,南风,3,3,4.4,4.4,1452,潍坊市,山东省
909,雨,8,8,雨,43,WaxingGibbous,2019-06-14 16:13:00,2019-06-14 02:35:00,2019-06-14,2019-06-14 04:44:00,2019-06-14 19:23:00,36,24,2019-06-02 14:12:00,135,180,东南风,南风,3-4,3-4,5.6,5.6,1452,潍坊市,山东省
910,多云,1,2,阴,41,WaxingGibbous,2019-06-15 17:17:00,2019-06-15 03:10:00,2019-06-15,2019-06-15 04:44:00,2019-06-15 19:23:00,37,23,2019-06-02 14:12:00,225,180,西南风,南风,4-5,4-5,8.05,8.05,1452,潍坊市,山东省
911,多云,1,8,雨,51,WaxingGibbous,2019-06-16 18:21:00,2019-06-16 03:49:00,2019-06-16,2019-06-16 04:44:00,2019-06-16 19:24:00,34,22,2019-06-02 14:12:00,135,135,东南风,东南风,4-5,3-4,8.05,5.6,1452,潍坊市,山东省
912,晴,0,31,多云,34,WaningCrescent,2019-06-01 03:12:00,2019-06-01 16:52:00,2019-06-01,2019-06-01 04:20:00,2019-06-01 19:22:00,30,12,2019-06-01 23:05:00,225,225,西南风,西南风,4-5,3-4,8.05,5.6,146,阜新市,辽宁省
913,多云,1,4,雷阵雨,57,WaningCrescent,2019-06-02 03:43:00,2019-06-02 17:59:00,2019-06-02,2019-06-02 04:19:00,2019-06-02 19:22:00,27,15,2019-06-02 15:05:00,225,225,西南风,西南风,4-5,3-4,8.05,5.6,146,阜新市,辽宁省
914,雷阵雨,4,4,雷阵雨,87,New,2019-06-03 04:18:00,2019-06-03 19:07:00,2019-06-03,2019-06-03 04:19:00,2019-06-03 19:23:00,23,15,2019-06-02 15:05:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,146,阜新市,辽宁省
915,多云,1,31,多云,66,WaxingCrescent,2019-06-04 05:01:00,2019-06-04 20:13:00,2019-06-04,2019-06-04 04:19:00,2019-06-04 19:24:00,28,17,2019-06-02 15:05:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,146,阜新市,辽宁省
916,多云,1,31,多云,72,WaxingCrescent,2019-06-05 05:51:00,2019-06-05 21:16:00,2019-06-05,2019-06-05 04:18:00,2019-06-05 19:25:00,29,16,2019-06-02 15:05:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,146,阜新市,辽宁省
917,多云,1,31,多云,74,WaxingCrescent,2019-06-06 06:50:00,2019-06-06 22:12:00,2019-06-06,2019-06-06 04:18:00,2019-06-06 19:25:00,30,17,2019-06-02 15:05:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,146,阜新市,辽宁省
918,阵雨,3,33,阵雨,81,WaxingCrescent,2019-06-07 07:56:00,2019-06-07 23:00:00,2019-06-07,2019-06-07 04:18:00,2019-06-07 19:26:00,29,17,2019-06-02 15:05:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,146,阜新市,辽宁省
919,多云,1,31,多云,60,WaxingCrescent,2019-06-08 09:06:00,2019-06-08 23:41:00,2019-06-08,2019-06-08 04:17:00,2019-06-08 19:26:00,28,16,2019-06-02 15:05:00,225,225,西南风,西南风,3-4,3-4,5.6,5.6,146,阜新市,辽宁省
920,雨,8,31,多云,59,WaxingCrescent,2019-06-09 10:19:00,2019-06-09 00:17:00,2019-06-09,2019-06-09 04:17:00,2019-06-09 19:27:00,26,15,2019-06-02 15:13:00,0,0,北风,北风,3-4,3,5.6,4.4,146,阜新市,辽宁省
921,晴,0,30,晴,68,First,2019-06-10 11:31:00,2019-06-10 00:17:00,2019-06-10,2019-06-10 04:17:00,2019-06-10 19:28:00,26,16,2019-06-02 15:13:00,45,180,东北风,南风,3-4,3,5.6,4.4,146,阜新市,辽宁省
922,晴,0,8,雨,66,WaxingGibbous,2019-06-11 12:42:00,2019-06-11 00:49:00,2019-06-11,2019-06-11 04:17:00,2019-06-11 19:28:00,28,17,2019-06-02 15:13:00,180,225,南风,西南风,3,3,4.4,4.4,146,阜新市,辽宁省
923,多云,1,31,多云,54,WaxingGibbous,2019-06-12 13:52:00,2019-06-12 01:19:00,2019-06-12,2019-06-12 04:17:00,2019-06-12 19:29:00,29,16,2019-06-02 15:13:00,180,180,南风,南风,3-4,3,5.6,4.4,146,阜新市,辽宁省
924,雨,8,8,雨,54,WaxingGibbous,2019-06-13 15:01:00,2019-06-13 01:48:00,2019-06-13,2019-06-13 04:17:00,2019-06-13 19:29:00,28,18,2019-06-02 15:13:00,45,180,东北风,南风,3,3-4,4.4,5.6,146,阜新市,辽宁省
925,雨,8,8,雨,51,WaxingGibbous,2019-06-14 16:10:00,2019-06-14 02:18:00,2019-06-14,2019-06-14 04:17:00,2019-06-14 19:30:00,29,17,2019-06-02 15:13:00,180,180,南风,南风,4-5,4-5,8.05,8.05,146,阜新市,辽宁省
926,雨,8,8,雨,64,WaxingGibbous,2019-06-15 17:18:00,2019-06-15 02:50:00,2019-06-15,2019-06-15 04:17:00,2019-06-15 19:30:00,29,17,2019-06-02 15:13:00,180,180,南风,南风,4-5,3,8.05,4.4,146,阜新市,辽宁省
927,雨,8,8,雨,80,WaxingGibbous,2019-06-16 18:24:00,2019-06-16 03:26:00,2019-06-16,2019-06-16 04:17:00,2019-06-16 19:31:00,27,16,2019-06-02 15:13:00,180,180,南风,南风,3,3-4,4.4,5.6,146,阜新市,辽宁省
928,多云,1,2,阴,84,WaningCrescent,2019-06-01 03:15:00,2019-06-01 16:44:00,2019-06-01,2019-06-01 04:32:00,2019-06-01 19:06:00,28,15,2019-06-01 23:06:00,180,180,南风,南风,4-5,5-6,8.05,10.8,1463,威海市,山东省
929,多云,1,31,多云,76,WaningCrescent,2019-06-02 03:49:00,2019-06-02 17:48:00,2019-06-02,2019-06-02 04:32:00,2019-06-02 19:07:00,29,17,2019-06-02 15:06:00,180,180,南风,南风,5-6,6-7,10.8,13.9,1463,威海市,山东省
930,阴,2,31,多云,83,New,2019-06-03 04:27:00,2019-06-03 18:53:00,2019-06-03,2019-06-03 04:31:00,2019-06-03 19:08:00,29,19,2019-06-02 15:06:00,180,225,南风,西南风,6-7,4-5,13.9,8.05,1463,威海市,山东省
931,阴,2,31,多云,96,WaxingCrescent,2019-06-04 05:11:00,2019-06-04 19:58:00,2019-06-04,2019-06-04 04:31:00,2019-06-04 19:08:00,30,20,2019-06-02 15:06:00,180,180,南风,南风,4-5,4-5,8.05,8.05,1463,威海市,山东省
932,多云,1,31,多云,100,WaxingCrescent,2019-06-05 06:03:00,2019-06-05 21:00:00,2019-06-05,2019-06-05 04:31:00,2019-06-05 19:09:00,31,20,2019-06-02 15:06:00,180,180,南风,南风,4-5,4-5,8.05,8.05,1463,威海市,山东省
933,雷阵雨,4,7,小雨,100,WaxingCrescent,2019-06-06 07:02:00,2019-06-06 21:57:00,2019-06-06,2019-06-06 04:31:00,2019-06-06 19:10:00,27,18,2019-06-02 15:06:00,135,135,东南风,东南风,4-5,5-6,8.05,10.8,1463,威海市,山东省
934,多云,1,31,多云,95,WaxingCrescent,2019-06-07 08:07:00,2019-06-07 22:47:00,2019-06-07,2019-06-07 04:30:00,2019-06-07 19:10:00,23,19,2019-06-02 15:06:00,0,180,北风,南风,4-5,4-5,8.05,8.05,1463,威海市,山东省
935,多云,1,31,多云,79,WaxingCrescent,2019-06-08 09:16:00,2019-06-08 23:31:00,2019-06-08,2019-06-08 04:30:00,2019-06-08 19:11:00,24,20,2019-06-02 15:06:00,180,180,南风,南风,4-5,4-5,8.05,8.05,1463,威海市,山东省
936,雨,8,31,多云,62,WaxingCrescent,2019-06-09 10:25:00,2019-06-09 00:09:00,2019-06-09,2019-06-09 04:30:00,2019-06-09 19:11:00,23,18,2019-06-02 15:13:00,315,0,西北风,北风,3,3,4.4,4.4,1463,威海市,山东省
937,晴,0,30,晴,90,First,2019-06-10 11:34:00,2019-06-10 00:09:00,2019-06-10,2019-06-10 04:30:00,2019-06-10 19:12:00,23,17,2019-06-02 15:13:00,90,270,东风,西风,3,3,4.4,4.4,1463,威海市,山东省
938,晴,0,30,晴,89,WaxingGibbous,2019-06-11 12:42:00,2019-06-11 00:44:00,2019-06-11,2019-06-11 04:30:00,2019-06-11 19:12:00,22,17,2019-06-02 15:13:00,180,90,南风,东风,3,3,4.4,4.4,1463,威海市,山东省
939,晴,0,30,晴,75,WaxingGibbous,2019-06-12 13:49:00,2019-06-12 01:17:00,2019-06-12,2019-06-12 04:30:00,2019-06-12 19:13:00,23,18,2019-06-02 15:13:00,90,225,东风,西南风,3,3-4,4.4,5.6,1463,威海市,山东省
940,多云,1,31,多云,75,WaxingGibbous,2019-06-13 14:55:00,2019-06-13 01:49:00,2019-06-13,2019-06-13 04:30:00,2019-06-13 19:13:00,24,19,2019-06-02 15:13:00,135,180,东南风,南风,3,3,4.4,4.4,1463,威海市,山东省
941,雨,8,8,雨,73,WaxingGibbous,2019-06-14 16:01:00,2019-06-14 02:22:00,2019-06-14,2019-06-14 04:30:00,2019-06-14 19:14:00,24,19,2019-06-02 15:13:00,180,180,南风,南风,3-4,3-4,5.6,5.6,1463,威海市,山东省
942,雨,8,2,阴,82,WaxingGibbous,2019-06-15 17:07:00,2019-06-15 02:57:00,2019-06-15,2019-06-15 04:30:00,2019-06-15 19:14:00,25,19,2019-06-02 15:13:00,180,225,南风,西南风,4-5,5-6,8.05,10.8,1463,威海市,山东省
943,阴,2,2,阴,95,WaxingGibbous,2019-06-16 18:10:00,2019-06-16 03:35:00,2019-06-16,2019-06-16 04:30:00,2019-06-16 19:14:00,25,18,2019-06-02 15:13:00,180,180,南风,南风,4-5,4-5,8.05,8.05,1463,威海市,山东省
